sku,mean_qty,std_qty,n_weeks,min_qty,max_qty,cv,range_ratio,pattern
10060,1253.8754716981132,1074.2103750959193,53,15.0,4925.0,0.8567121690650229,328.3333333333333,bulk_oneoff
10061,1616.3333333333333,2035.2863025464828,3,16.0,3907.0,1.2591996097421012,244.1875,insufficient_data
10062,208.0,458.69935687768293,21,3.0,2136.0,2.205285369604245,712.0,bulk_oneoff
10063,212.75,294.32986030416055,16,8.0,865.0,1.383454102487241,108.125,bulk_oneoff
10064,172.0392156862745,221.7703281130561,51,3.0,1122.0,1.2890684674909805,374.0,bulk_oneoff
10065,736.9622641509434,723.5567056153435,53,7.0,2793.0,0.9818097083287644,399.0,bulk_oneoff
10066,643.8235294117648,1348.1583691225946,51,12.0,7548.0,2.093987416636282,629.0,bulk_oneoff
10067,2114.843137254902,5124.711887989603,51,9.0,28508.0,2.4232113473160735,3167.5555555555557,bulk_oneoff
10068,58.12,71.9764544833934,25,2.0,290.0,1.2384111232517792,145.0,bulk_oneoff
10069,228.8125,127.8909408126138,32,2.0,400.0,0.5589333660207104,200.0,cyclical
10070,180.76923076923077,116.68498024760777,26,100.0,400.0,0.6454913800931493,4.0,cyclical
10071,3562.6111111111113,2285.62435561239,54,208.0,11801.0,0.6415587568578449,56.73557692307692,cyclical
10072,273.9736842105263,164.3913404114583,38,10.0,700.0,0.6000260239780439,70.0,cyclical
10073,372.7692307692308,971.6399459755578,26,50.0,5022.0,2.606545459695058,100.44,bulk_oneoff
10074,4293.963636363636,4508.3247277126175,55,561.0,27651.0,1.0499214966642134,49.288770053475936,bulk_oneoff
10075,1616.562962962963,1939.0358976988127,54,24.0,13287.0,1.1994805906877863,553.625,bulk_oneoff
10076,32.470588235294116,68.72328357901966,17,1.0,288.0,2.1164779363103885,288.0,bulk_oneoff
10077,126.32432432432432,143.24707754514654,37,1.0,550.0,1.1339627447946987,550.0,bulk_oneoff
10078,2138.9454545454546,3004.161973602017,55,25.0,18503.0,1.404506116421949,740.12,bulk_oneoff
10079,1738.6666666666667,2503.836505302017,54,3.0,15458.0,1.4400900145525404,5152.666666666667,bulk_oneoff
10080,5834.127272727273,6562.049956503672,55,40.0,30399.0,1.1247697641392245,759.975,bulk_oneoff
10081,2882.690909090909,3347.8035744445897,55,40.0,20566.0,1.1613467000179911,514.15,bulk_oneoff
10082,506.49056603773585,499.33219336666616,53,10.0,3236.0,0.9858667206240987,323.6,bulk_oneoff
10083,1452.5185185185185,1180.479990971705,54,100.0,7040.0,0.812712523745118,70.4,bulk_oneoff
10086,243.05882352941177,270.90461203812947,17,6.0,1040.0,1.114563989508277,173.33333333333334,bulk_oneoff
10087,221.6,249.32368519657334,5,38.0,640.0,1.1251068826560169,16.842105263157894,insufficient_data
10088,2413.5636363636363,2367.727311342128,55,36.0,12594.0,0.9810088599567373,349.8333333333333,bulk_oneoff
10089,2319.2,3126.702104750603,55,36.0,22919.0,1.3481813145699395,636.6388888888889,bulk_oneoff
10090,866.4545454545455,837.6221153245705,55,23.0,4294.0,0.9667236668314211,186.69565217391303,bulk_oneoff
10091,1189.7222222222222,954.7659086140288,54,36.0,4936.0,0.8025116205954947,137.11111111111111,bulk_oneoff
10092,252.68627450980392,392.300165189671,51,3.0,2415.0,1.5525186951713528,805.0,bulk_oneoff
10093,8646.907407407407,8486.75710288331,54,100.0,38753.0,0.9814788921658969,387.53,bulk_oneoff
10094,333.2608695652174,513.0012534003578,46,8.0,2624.0,1.539338398983461,328.0,bulk_oneoff
10095,700.3260869565217,640.0732963010418,46,9.0,2758.0,0.9139646633508589,306.44444444444446,bulk_oneoff
10096,40.0,0.0,2,40.0,40.0,0.0,1.0,insufficient_data
10097,72.4,91.09647864244057,20,2.0,343.0,1.2582386552823284,171.5,bulk_oneoff
10098,1795.2115384615386,2023.5625770886516,52,54.0,11077.0,1.1272000729355858,205.12962962962962,bulk_oneoff
10099,949.38,2064.397257391738,50,8.0,13255.0,2.174468871675976,1656.875,bulk_oneoff
10100,3390.52,3454.4004367100897,50,9.0,13995.0,1.0188408965911098,1555.0,bulk_oneoff
10101,3.5,3.5355339059327378,2,1.0,6.0,1.0101525445522108,6.0,insufficient_data
10102,139.3448275862069,161.9455984190081,29,1.0,600.0,1.1621931091688282,600.0,bulk_oneoff
10103,1325.7692307692307,1406.301262112427,52,16.0,7455.0,1.0607436267746766,465.9375,bulk_oneoff
10104,1151.3962264150944,1142.9012229279056,53,10.0,4454.0,0.9926219981512027,445.4,bulk_oneoff
10105,2263.9888888888886,2604.3488324351424,54,48.0,14392.0,1.150336401921696,299.8333333333333,bulk_oneoff
10106,1459.6851851851852,1693.7580614479084,54,8.0,10621.0,1.1603584653995287,1327.625,bulk_oneoff
10107,1937.9056603773586,1976.7503078007653,53,60.0,9553.0,1.020044653471853,159.21666666666667,bulk_oneoff
10108,1793.1509433962265,1674.930393458721,53,23.0,8559.0,0.9340710549923946,372.1304347826087,bulk_oneoff
10109,94.17142857142858,62.03058340295474,35,10.0,205.0,0.6586985494852596,20.5,cyclical
10110,3390.5888888888885,2817.15826138425,54,18.0,16392.0,0.8308758017276008,910.6666666666666,bulk_oneoff
10111,2364.112727272727,1948.2553758811578,55,32.0,9351.0,0.8240958027956188,292.21875,bulk_oneoff
10112,1841.8333333333333,1995.1537960295996,54,6.0,11723.0,1.0832433966317616,1953.8333333333333,bulk_oneoff
10113,1362.3703703703704,1116.785182233568,54,2.0,5721.0,0.8197368399387325,2860.5,bulk_oneoff
10114,1804.4654545454546,1609.102859453997,55,48.0,7433.0,0.8917338125818156,154.85416666666666,bulk_oneoff
10115,1413.2222222222222,1409.632585164387,54,3.0,8858.0,0.9974599627706174,2952.6666666666665,bulk_oneoff
10116,1267.1296296296296,1180.0037743191367,54,5.0,6245.0,0.9312415610264287,1249.0,bulk_oneoff
10117,1311.9814814814815,1204.3472433934749,54,5.0,6610.0,0.9179605508101633,1322.0,bulk_oneoff
10118,160.0909090909091,147.28296104135,44,6.0,627.0,0.91999578163251,104.5,bulk_oneoff
10119,137.82608695652175,109.81950936733037,46,1.0,396.0,0.7967977020342581,396.0,bulk_oneoff
10120,138.73333333333332,105.41204864720162,45,1.0,371.0,0.7598177461355234,371.0,bulk_oneoff
10121,84.44117647058823,58.30909860726847,34,10.0,256.0,0.6905292067736426,25.6,cyclical
10122,924.3518518518518,613.3827380179464,54,24.0,3420.0,0.6635814455167606,142.5,cyclical
10123,1054.2407407407406,567.7397402406297,54,24.0,2614.0,0.5385295011855821,108.91666666666667,cyclical
10124,1035.0555555555557,592.7400211765716,54,24.0,2590.0,0.5726649337758729,107.91666666666667,cyclical
10125,93.91666666666667,82.66779473116654,36,20.0,280.0,0.8802249660816313,14.0,bulk_oneoff
10126,70.0,36.8622236091607,35,10.0,150.0,0.5266031944165814,15.0,cyclical
10127,155.36111111111111,150.6413247756363,36,8.0,618.0,0.9696205420924202,77.25,bulk_oneoff
10128,75.3125,61.90442034349822,32,10.0,240.0,0.8219674070505987,24.0,bulk_oneoff
10129,1420.301886792453,1273.9101463438897,53,20.0,5513.0,0.8969291375235952,275.65,bulk_oneoff
10130,178.88888888888889,149.04761628148208,45,6.0,782.0,0.8331854326294029,130.33333333333334,bulk_oneoff
10131,152.80851063829786,132.42087683460878,47,2.0,664.0,0.8665805083857718,332.0,bulk_oneoff
10132,147.08333333333334,163.2220879660593,36,3.0,783.0,1.109725243961876,261.0,bulk_oneoff
10133,147.88372093023256,128.48813347141396,43,2.0,676.0,0.8688456894591603,338.0,bulk_oneoff
10134,96.78947368421052,104.85334878327376,38,2.0,492.0,1.0833135545852102,246.0,bulk_oneoff
10135,118.96428571428571,118.08173005823116,28,1.0,485.0,0.9925813394267405,485.0,bulk_oneoff
10136,1056.3529411764705,1070.4318603475228,17,1.0,3175.0,1.013327855323972,3175.0,bulk_oneoff
10137,979.3703703703703,801.8651676123916,54,5.0,4763.0,0.8187557964502732,952.6,bulk_oneoff
10138,772.4038461538462,1001.5164631034629,52,3.0,4878.0,1.2966228328489997,1626.0,bulk_oneoff
10139,717.9615384615385,834.3298111573276,52,3.0,4643.0,1.1620814855140364,1547.6666666666667,bulk_oneoff
10140,890.0961538461538,1340.5469071170153,52,3.0,6062.0,1.5060697670970034,2020.6666666666667,bulk_oneoff
10141,937.6666666666666,769.5567947704435,54,2.0,3812.0,0.8207146762571385,1906.0,bulk_oneoff
10142,2830.2555555555555,2228.6050586457404,54,25.0,9431.0,0.787421847568208,377.24,bulk_oneoff
10143,1893.9074074074074,1464.825951004606,54,25.0,7351.0,0.7734411646923245,294.04,bulk_oneoff
10144,2572.862962962963,2160.047560910368,54,40.0,14079.0,0.8395501789270625,351.975,bulk_oneoff
10145,2875.462962962963,2052.2899930525186,54,40.0,8635.0,0.7137250660108582,215.875,bulk_oneoff
10146,1891.6666666666667,1315.9339175930143,54,40.0,5765.0,0.6956478859522542,144.125,cyclical
10147,6.0,8.12403840463596,4,1.0,18.0,1.3540064007726602,18.0,insufficient_data
10148,915.2777777777778,582.8363444420016,54,12.0,2744.0,0.6367862943827635,228.66666666666666,cyclical
10149,506.0188679245283,479.23113463795954,53,1.0,1819.0,0.9470617896197419,1819.0,bulk_oneoff
10150,575.0188679245283,596.6887956614607,53,3.0,2762.0,1.037685594239973,920.6666666666666,bulk_oneoff
10151,236.60377358490567,218.77819287532725,53,3.0,871.0,0.9246606237952427,290.3333333333333,bulk_oneoff
10152,123.55555555555556,144.09049485330635,45,12.0,708.0,1.166200048273163,59.0,bulk_oneoff
10153,1990.9636363636364,3630.3604553391447,55,30.0,23662.0,1.8234187651813463,788.7333333333333,bulk_oneoff
10154,2057.1272727272726,3229.7270613643327,55,22.0,22193.0,1.5700181044619885,1008.7727272727273,bulk_oneoff
10155,1018.8888888888889,748.1187895451097,54,12.0,3595.0,0.7342496298697915,299.5833333333333,bulk_oneoff
10156,1658.6666666666667,1323.7613648023562,54,22.0,8039.0,0.7980876395512597,365.40909090909093,bulk_oneoff
10157,1570.851851851852,1495.1375201141566,54,12.0,8640.0,0.9518004631382412,720.0,bulk_oneoff
10158,938.6981132075472,874.7564844639655,53,7.0,4553.0,0.9318826491244432,650.4285714285714,bulk_oneoff
10159,438.46153846153845,102.3756281092782,13,150.0,500.0,0.2334882746351959,3.3333333333333335,stable
10160,275.0,104.88088481701516,16,100.0,400.0,0.38138503569823695,4.0,cyclical
10161,125.0,46.29100498862758,8,100.0,200.0,0.37032803990902063,2.0,insufficient_data
10162,1150.9814814814815,1135.3256284738145,54,12.0,7732.0,0.9863978237186617,644.3333333333334,bulk_oneoff
10163,872.4074074074074,614.7222879193903,54,2.0,2733.0,0.704627542934559,1366.5,bulk_oneoff
10164,2056.4814814814813,1535.1986625882846,54,42.0,6443.0,0.7465171344418494,153.4047619047619,bulk_oneoff
10165,1056.6851851851852,790.560890547447,54,1.0,3454.0,0.7481517689763961,3454.0,bulk_oneoff
10166,687.0769230769231,1029.3383148974087,52,15.0,7227.0,1.4981413002313382,481.8,bulk_oneoff
10167,655.22,1024.8384101597558,50,17.0,6114.0,1.564113443056921,359.6470588235294,bulk_oneoff
10168,2142.462962962963,6283.398256480786,54,7.0,44045.0,2.9327920085913792,6292.142857142857,bulk_oneoff
10169,863.0370370370371,601.946652276829,54,24.0,3214.0,0.6974748781853224,133.91666666666666,cyclical
10170,1913.537037037037,4623.486929298582,54,24.0,30841.0,2.416199341747621,1285.0416666666667,bulk_oneoff
10171,827.5,503.0429198838634,54,27.0,2481.0,0.6079068518233999,91.88888888888889,cyclical
10172,1206.509090909091,1237.130219690466,55,24.0,5788.0,1.0253799403685409,241.16666666666666,bulk_oneoff
10173,41.53846153846154,31.479134318400458,13,5.0,120.0,0.7578310113688999,24.0,bulk_oneoff
10174,25.72222222222222,26.66525731569861,18,2.0,90.0,1.036662271452646,45.0,bulk_oneoff
10175,63.46153846153846,138.22301749022324,13,1.0,510.0,2.178059669542912,510.0,bulk_oneoff
10177,418.42857142857144,334.3615533395674,14,120.0,1028.0,0.7990887242666344,8.566666666666666,high_variance
10178,296.65384615384613,679.7177027153372,26,3.0,3426.0,2.29128228582896,1142.0,bulk_oneoff
10179,48.73076923076923,104.43086045506193,26,1.0,541.0,2.1430168680596764,541.0,bulk_oneoff
10180,35.78947368421053,34.53272030885816,19,1.0,152.0,0.9648848321592721,152.0,bulk_oneoff
10181,22.894736842105264,15.29667624334016,19,2.0,50.0,0.6681306864907196,25.0,cyclical
10182,27.5,23.219182474467285,24,3.0,96.0,0.8443339081624467,32.0,bulk_oneoff
10183,39.793103448275865,43.35680809148401,29,1.0,216.0,1.0895558359211752,216.0,bulk_oneoff
10184,54.34615384615385,143.9099558217408,26,1.0,755.0,2.6480246648020245,755.0,bulk_oneoff
10185,378.77777777777777,542.3913247889841,36,9.0,1966.0,1.4319512828104597,218.44444444444446,bulk_oneoff
10186,2514.7090909090907,2175.4160834256368,55,40.0,9862.0,0.8650766370114022,246.55,bulk_oneoff
10187,1080.9636363636364,908.4094761895522,55,36.0,4192.0,0.8403700602227872,116.44444444444444,bulk_oneoff
10188,1091.5185185185185,949.4103779126968,54,70.0,5403.0,0.8698069357552447,77.18571428571428,bulk_oneoff
10189,1319.6666666666667,1271.79949766626,54,36.0,5691.0,0.9637278335435161,158.08333333333334,bulk_oneoff
10190,417.35185185185185,394.052728844394,54,2.0,2282.0,0.9441739076894562,1141.0,bulk_oneoff
10191,760.1698113207547,530.8513385934918,53,10.0,2484.0,0.6983325708122582,248.4,cyclical
10192,351.92452830188677,402.86444795396625,53,9.0,2783.0,1.1447467157173608,309.22222222222223,bulk_oneoff
10193,414.2857142857143,444.6544107208934,28,12.0,1500.0,1.0733037500159497,125.0,bulk_oneoff
10194,3066.5283018867926,4885.653533182534,53,99.0,31999.0,1.5932197756585058,323.22222222222223,bulk_oneoff
10195,247.0909090909091,186.0773555299376,44,2.0,636.0,0.753072446957069,318.0,bulk_oneoff
10196,5791.289473684211,3699.5014339619056,38,1.0,14040.0,0.6388044408369757,14040.0,cyclical
10197,6.4,9.528903399657276,5,1.0,23.0,1.4888911561964493,23.0,insufficient_data
10198,4.8,5.495452665613635,5,1.0,13.0,1.1448859720028406,13.0,insufficient_data
10201,60.0,0.0,6,60.0,60.0,0.0,1.0,insufficient_data
10203,15.0,14.52583904633395,3,1.0,30.0,0.9683892697555966,30.0,insufficient_data
10204,738.0,,1,738.0,738.0,,1.0,insufficient_data
10205,1166.648148148148,847.577283333456,54,8.0,3925.0,0.7265063461325835,490.625,bulk_oneoff
10206,1290.8148148148148,989.8920100063912,54,9.0,4870.0,0.7668737596170252,541.1111111111111,bulk_oneoff
10207,67.56521739130434,96.82027684274166,23,1.0,379.0,1.4329899404009385,379.0,bulk_oneoff
10208,1629.3296296296296,1192.886424496075,54,33.0,5959.0,0.732133266837623,180.57575757575756,bulk_oneoff
10209,3002.4074074074074,2754.6975693916056,54,26.0,11329.0,0.91749626069911,435.7307692307692,bulk_oneoff
10210,785.4629629629629,486.56973022986216,54,8.0,2005.0,0.6194687123049053,250.625,cyclical
10211,2030.2727272727273,1522.773340476069,55,28.0,7280.0,0.7500338846208194,260.0,bulk_oneoff
10212,1637.648148148148,2210.06323786761,54,28.0,10959.0,1.3495348438348913,391.39285714285717,bulk_oneoff
10213,1948.7818181818182,3191.822750409814,55,22.0,22528.0,1.6378553620680498,1024.0,bulk_oneoff
10214,1213.1296296296296,1046.9079007679834,54,5.0,5018.0,0.8629810658302082,1003.6,bulk_oneoff
10215,333.0,404.4650788387052,2,47.0,619.0,1.2146098463624782,13.170212765957446,insufficient_data
10216,939.425925925926,607.5301872102883,54,5.0,2724.0,0.6467036627837246,544.8,cyclical
10217,1534.8333333333333,1590.2556902515264,54,5.0,7493.0,1.036109690684022,1498.6,bulk_oneoff
10218,7299.584905660377,8723.125250280169,53,74.0,51635.0,1.195016615741523,697.7702702702703,bulk_oneoff
10219,484.2040816326531,494.14808760430634,49,6.0,1848.0,1.020536807410057,308.0,bulk_oneoff
10220,119.52941176470588,220.06167250541915,17,4.0,854.0,1.841067142023684,213.5,bulk_oneoff
10221,1305.388888888889,928.2271480433977,54,15.0,5101.0,0.7110732716849453,340.06666666666666,bulk_oneoff
10222,1312.9259259259259,1436.892215753333,54,8.0,10076.0,1.094419865873226,1259.5,bulk_oneoff
10223,1884.9555555555557,1572.6672306514113,54,12.0,9712.0,0.8343258948553282,809.3333333333334,bulk_oneoff
10224,19.09090909090909,10.985941429431941,11,1.0,45.0,0.5754540748750064,45.0,cyclical
10225,15.0,12.617448236470002,6,1.0,32.0,0.8411632157646668,32.0,insufficient_data
10226,277.59183673469386,287.0583505119463,49,3.0,1274.0,1.0341022772449175,424.6666666666667,bulk_oneoff
10227,134.76,122.0621387420592,50,8.0,522.0,0.9057742560259663,65.25,bulk_oneoff
10228,137.86046511627907,131.50223271603537,43,6.0,667.0,0.9538792184192848,111.16666666666667,bulk_oneoff
10229,1046.9166666666667,1229.681325840385,48,16.0,4901.0,1.1745742187442982,306.3125,bulk_oneoff
10230,150.83333333333334,230.41769525302152,36,8.0,1024.0,1.5276311287493138,128.0,bulk_oneoff
10231,128.57142857142858,46.88072309384955,14,100.0,200.0,0.36462784628549644,2.0,cyclical
10233,9.0,6.892024376045111,5,4.0,21.0,0.7657804862272345,5.25,insufficient_data
10234,202.05714285714285,105.8461544098856,35,20.0,372.0,0.5238426759539022,18.6,cyclical
10235,70.65714285714286,58.51794237524021,35,10.0,240.0,0.8281957068877507,24.0,bulk_oneoff
10236,200.63636363636363,264.8768367305145,33,4.0,1066.0,1.3201835994724331,266.5,bulk_oneoff
10237,54.68,63.14119099288515,25,1.0,270.0,1.1547401425180166,270.0,bulk_oneoff
10238,236.0,386.43424870400474,15,3.0,1481.0,1.6374332572203592,493.6666666666667,bulk_oneoff
10239,140.0810810810811,173.4292007929682,37,7.0,946.0,1.2380629807717196,135.14285714285714,bulk_oneoff
10240,18.0,0.0,2,18.0,18.0,0.0,1.0,insufficient_data
10241,20.0,0.0,2,20.0,20.0,0.0,1.0,insufficient_data
10242,179.0,167.95118338374397,16,4.0,600.0,0.9382747675069495,150.0,bulk_oneoff
10244,13053.537037037036,11585.283675345418,54,84.0,69050.0,0.8875206499567345,822.0238095238095,bulk_oneoff
10246,224.0,0.0,2,224.0,224.0,0.0,1.0,insufficient_data
10247,52.0,0.0,2,52.0,52.0,0.0,1.0,insufficient_data
10248,2.0,0.0,2,2.0,2.0,0.0,1.0,insufficient_data
10249,46.666666666666664,24.193663082165404,3,28.0,74.0,0.518435637474973,2.642857142857143,insufficient_data
10251,255.3,720.5146386052434,10,1.0,2305.0,2.8222273349206555,2305.0,bulk_oneoff
10253,23.727272727272727,21.7719586123569,11,1.0,52.0,0.9175921254250035,52.0,bulk_oneoff
10254,180.68,237.48486267549768,25,1.0,719.0,1.3143948565170338,719.0,bulk_oneoff
10255,149.70833333333334,183.30871046770616,48,4.0,740.0,1.224438923246576,185.0,bulk_oneoff
10256,1037.2264150943397,904.6031990604295,53,3.0,3342.0,0.8721366770997173,1114.0,bulk_oneoff
10257,1713.1132075471698,1647.9004084496005,53,3.0,6436.0,0.9619331642472474,2145.3333333333335,bulk_oneoff
10258,407.60377358490564,693.5192121908333,53,3.0,4402.0,1.7014543464386505,1467.3333333333333,bulk_oneoff
10259,2664.673076923077,3857.3522297502172,52,39.0,24778.0,1.4475892983481253,635.3333333333334,bulk_oneoff
10260,1136.0377358490566,1029.3207050930416,53,3.0,4943.0,0.9060620722459924,1647.6666666666667,bulk_oneoff
10261,265.4347826086956,864.1707303581447,46,2.0,5957.0,3.2556800652313402,2978.5,bulk_oneoff
10262,1.0,0.0,6,1.0,1.0,0.0,1.0,insufficient_data
10263,9926.236363636364,8087.600408589903,55,120.0,41136.0,0.8147700812583816,342.8,bulk_oneoff
10264,415.3243243243243,331.68945098072066,37,1.0,1748.0,0.7986275581627296,1748.0,bulk_oneoff
10265,35.06060606060606,30.62468305340011,33,1.0,107.0,0.8734784276250679,107.0,bulk_oneoff
10266,1019.2777777777778,1960.9257384134482,54,1.0,12993.0,1.9238384090827965,12993.0,bulk_oneoff
10270,129.0,70.81217152696023,12,1.0,280.0,0.5489315622244979,280.0,cyclical
10271,217.24137931034483,103.05673027596215,29,140.0,560.0,0.4743881234925242,4.0,cyclical
10272,274.0769230769231,173.78361139573428,13,16.0,560.0,0.634068747725104,35.0,cyclical
10273,6.0,0.0,6,6.0,6.0,0.0,1.0,insufficient_data
10275,300.0,0.0,6,300.0,300.0,0.0,1.0,insufficient_data
10277,115.74285714285715,122.52426959037733,35,10.0,726.0,1.0585903321805001,72.6,bulk_oneoff
10278,39.75,36.718523935474316,4,8.0,74.0,0.9237364512069011,9.25,insufficient_data
10279,130.16666666666666,136.14318442972703,6,8.0,378.0,1.0459143490119875,47.25,insufficient_data
10280,224.0,165.17717760029683,5,42.0,444.0,0.7373981142870394,10.571428571428571,insufficient_data
10281,20.0,0.0,2,20.0,20.0,0.0,1.0,insufficient_data
10285,8.0,0.0,6,8.0,8.0,0.0,1.0,insufficient_data
10288,30.0,38.88444419044716,4,6.0,88.0,1.2961481396815722,14.666666666666666,insufficient_data
10289,2269.823529411765,1599.4798855914896,17,34.0,5834.0,0.7046714710927339,171.58823529411765,bulk_oneoff
10290,7253.875,4921.9247031352825,16,3194.0,18061.0,0.6785235068339726,5.65466499686913,cyclical
10294,895.1818181818181,791.6633003649855,55,42.0,4612.0,0.884360343659474,109.80952380952381,bulk_oneoff
10295,989.2545454545455,885.5573724681309,55,42.0,4192.0,0.8951764503252624,99.80952380952381,bulk_oneoff
10296,935.8727272727273,725.9051579349042,55,42.0,3168.0,0.7756451671054675,75.42857142857143,bulk_oneoff
10301,169.2,139.81475138869413,35,8.0,516.0,0.8263283179000835,64.5,bulk_oneoff
10302,218.17021276595744,245.23487580444856,47,10.0,1258.0,1.1240529708220288,125.8,bulk_oneoff
10303,98.20588235294117,119.67171747889883,34,10.0,558.0,1.2185799323996886,55.8,bulk_oneoff
10316,107.89473684210526,30.107021581983354,19,50.0,150.0,0.27904068783301644,3.0,stable
10317,159.32,197.89488448699842,50,3.0,1078.0,1.2421220467423955,359.3333333333333,bulk_oneoff
10318,725.8301886792453,635.8286155104114,53,6.0,3270.0,0.8760018878071123,545.0,bulk_oneoff
10321,216.52631578947367,135.1305411736915,19,39.0,504.0,0.6240836855372238,12.923076923076923,cyclical
10322,672.2857142857143,632.9068592115075,35,60.0,2430.0,0.9414254174416813,40.5,bulk_oneoff
10324,21.0,12.727922061357855,2,12.0,30.0,0.6060915267313265,2.5,insufficient_data
10328,392.0,130.78782261913585,12,336.0,672.0,0.3336424046406527,2.0,cyclical
10329,332.3421052631579,770.4715395875227,38,6.0,4682.0,2.3183085362519487,780.3333333333334,bulk_oneoff
10330,548.425,1987.5317109226398,40,8.0,12713.0,3.624072044349984,1589.125,bulk_oneoff
10331,366.6111111111111,435.29919285657695,36,2.0,1587.0,1.187359519839125,793.5,bulk_oneoff
10332,188.0,292.2393364816483,48,7.0,1969.0,1.5544645557534484,281.2857142857143,bulk_oneoff
10333,272.8269230769231,772.7785295487469,52,7.0,5603.0,2.8324863280845025,800.4285714285714,bulk_oneoff
10334,198.14285714285714,473.3333039906094,49,4.0,3265.0,2.388848686326075,816.25,bulk_oneoff
10335,145.625,181.40464056087782,48,1.0,1036.0,1.2456971025639678,1036.0,bulk_oneoff
10336,116.5909090909091,133.3118948585693,44,4.0,649.0,1.1434158623347075,162.25,bulk_oneoff
10337,114.74,125.94391527945433,50,2.0,578.0,1.0976461153865638,289.0,bulk_oneoff
10338,128.67307692307693,145.41849292460898,52,2.0,649.0,1.130139236598366,324.5,bulk_oneoff
10343,91.76923076923077,159.2865101246565,13,1.0,608.0,1.7357289451974303,608.0,bulk_oneoff
10344,85.2,104.8864692349372,15,12.0,416.0,1.2310618454804834,34.666666666666664,bulk_oneoff
10345,71.5,92.37216922352113,18,8.0,416.0,1.2919184506786172,52.0,bulk_oneoff
10346,70.6923076923077,67.48874550049638,13,3.0,224.0,0.9546830157850412,74.66666666666667,bulk_oneoff
10347,98.07142857142857,150.57350072598803,14,5.0,544.0,1.5353452368272633,108.8,bulk_oneoff
10349,10.5,4.105745103771404,8,4.0,14.0,0.39102334321632415,3.5,insufficient_data
10351,384.625,895.6260287270202,16,1.0,3444.0,2.3285694604537412,3444.0,bulk_oneoff
10352,105.11764705882354,195.36884422578143,17,17.0,842.0,1.8585732243079374,49.529411764705884,bulk_oneoff
10353,44.3,35.00809430212771,10,16.0,128.0,0.7902504357139438,8.0,high_variance
10354,120.77777777777777,183.98131476594716,18,18.0,757.0,1.523304354087879,42.05555555555556,bulk_oneoff
10355,71.45161290322581,44.70632968583414,31,10.0,160.0,0.6256867811561437,16.0,cyclical
10356,14.2,17.58408371226661,5,1.0,44.0,1.2383157543849728,44.0,insufficient_data
10357,1518.142857142857,1755.560843434371,49,4.0,6977.0,1.1563871180992376,1744.25,bulk_oneoff
10358,1006.5121951219512,2109.3581976747246,41,2.0,12358.0,2.0957105218373933,6179.0,bulk_oneoff
10359,148.8181818181818,82.48085177234113,33,12.0,325.0,0.5542390772729092,27.083333333333332,cyclical
10360,318.01960784313724,261.9498799538628,51,2.0,1293.0,0.8236909721713426,646.5,bulk_oneoff
10361,4.4,3.1304951684997055,5,1.0,9.0,0.7114761746590239,9.0,insufficient_data
10362,500.02564102564105,848.4756761448419,39,3.0,3398.0,1.696864333605909,1132.6666666666667,bulk_oneoff
10363,253.90196078431373,235.43510824870287,51,5.0,1145.0,0.9272677828931846,229.0,bulk_oneoff
10364,493.38461538461536,751.8190087131001,39,5.0,2806.0,1.5237990510243689,561.2,bulk_oneoff
10365,61.470588235294116,51.94766322747357,34,1.0,200.0,0.8450816027435892,200.0,bulk_oneoff
10366,67.02439024390245,49.689781547556656,41,3.0,208.0,0.7413686475436037,69.33333333333333,bulk_oneoff
10368,123.28571428571429,119.44965374675549,14,4.0,400.0,0.9688847928473794,100.0,bulk_oneoff
10370,1188.8372093023256,2370.3081568822445,43,2.0,13794.0,1.9938038095840476,6897.0,bulk_oneoff
10371,76.725,114.85486661267508,40,1.0,662.0,1.496967958457805,662.0,bulk_oneoff
10372,108.86046511627907,126.50664981493094,43,1.0,621.0,1.1620991117372421,621.0,bulk_oneoff
10373,408.7560975609756,850.3038215981333,41,12.0,3430.0,2.08022296590032,285.8333333333333,bulk_oneoff
10376,74.0,,1,74.0,74.0,,1.0,insufficient_data
10380,163.51111111111112,154.2637384808919,45,15.0,859.0,0.9434449893503853,57.266666666666666,bulk_oneoff
10382,175.4,176.21247505110517,45,16.0,987.0,1.0046321268592084,61.6875,bulk_oneoff
10383,336.6,827.6488440703031,45,12.0,5358.0,2.458849804130431,446.5,bulk_oneoff
10386,205.79545454545453,169.71228451040918,44,14.0,867.0,0.8246648833194925,61.92857142857143,bulk_oneoff
10387,5.333333333333333,6.6583281184793925,3,1.0,13.0,1.248436522214886,13.0,insufficient_data
10389,80.0,0.0,2,80.0,80.0,0.0,1.0,insufficient_data
10390,42.375,36.80037849184241,8,14.0,126.0,0.8684455101319742,9.0,insufficient_data
10391,34.0,30.02221399786054,4,8.0,60.0,0.8830062940547218,7.5,insufficient_data
10392,1088.5074074074075,1266.79201191574,54,13.0,8171.0,1.1637881408018786,628.5384615384615,bulk_oneoff
10393,1337.1,1667.8318636130618,54,10.0,9615.0,1.2473501335824262,961.5,bulk_oneoff
10394,1066.3962962962962,1332.9685264247066,54,18.0,7555.0,1.2499748274203906,419.72222222222223,bulk_oneoff
10395,1144.2072727272728,1209.4494708497416,55,18.0,6110.0,1.0570195625194383,339.44444444444446,bulk_oneoff
