sku,year_week,weekly_quantity,category,description
10026,2025-W12,4417.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W13,4677.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W14,10235.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W15,13472.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W16,7998.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W17,7821.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W18,9432.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W19,8532.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W20,8250.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W21,5250.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W22,8379.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W23,5947.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W24,2789.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W25,2878.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10026,2025-W26,2615.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4)
10027,2024-W03,1130.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2024-W04,1000.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W01,3030.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W02,3646.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W03,15202.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W04,4902.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W05,10067.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W06,851.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W07,672.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W08,835.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W09,470.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W10,2739.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W11,3409.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W12,1841.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W13,2582.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W14,3499.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W15,3927.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W16,3121.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W17,3417.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W18,3763.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W19,4555.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W20,6550.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W21,4607.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W22,3549.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W23,2141.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W24,2564.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W25,1193.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10027,2025-W26,1549.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (4+)
10028,2024-W03,1410.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2024-W04,1000.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W01,4580.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W02,5980.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W03,16916.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W04,12686.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W05,11378.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W06,2497.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W07,1117.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W08,2858.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W09,1120.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W10,2111.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W11,3203.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W12,2757.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W13,3425.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W14,4082.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W15,5786.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W16,3837.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W17,5122.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W18,6078.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W19,5181.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W20,5727.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W21,4685.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W22,3748.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W23,3024.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W24,2496.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W25,1216.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10028,2025-W26,2245.0,Baby and Toddler,HUGGIES JUMBO PACK SIZE (5)
10029,2024-W03,60.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2024-W05,100.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W01,300.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W02,1868.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W03,7290.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W04,6020.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W05,10001.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W06,72.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W07,28.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W08,30.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W09,545.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W10,95.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W11,1695.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W12,783.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W13,2351.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W14,1435.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W15,450.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W16,1299.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W17,2122.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W18,877.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W19,942.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W20,1274.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W21,2731.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W22,762.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W23,1377.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W24,2629.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W25,835.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10029,2025-W26,2878.0,Food,AMAZON FRUIT BAR WATERMELON 6X50'S
10030,2025-W05,648.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W06,756.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W07,1296.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W08,1454.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W09,540.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W20,14.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W21,28.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W22,3.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W23,1404.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W24,590.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W25,1296.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10030,2025-W26,2122.0,Hardware,TIMBER 114mm x 38mm x 6.6M
10031,2025-W07,336.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10031,2025-W08,1680.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10031,2025-W23,1344.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10031,2025-W24,336.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10031,2025-W25,336.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10031,2025-W26,2016.0,Hardware,TIMBER 38mm x 38mm x 6.6M
10032,2024-W03,4260.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2024-W04,2460.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W01,10110.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W02,15362.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W03,20002.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W04,18438.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W05,27671.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W06,3823.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W07,1551.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W08,3228.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W09,3337.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W10,7770.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W11,3823.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W12,3558.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W13,1986.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W14,2520.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W15,3954.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W16,1846.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W17,4805.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W18,3667.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W19,4042.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W20,3662.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W21,4290.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W22,3616.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W23,5257.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W24,4300.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W25,4811.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10032,2025-W26,7216.0,Home & Garden,BABY SOFT TISSUE  4X18'S REG'S
10033,2024-W04,60.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W01,87.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W02,138.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W03,1420.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W04,1978.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W05,1572.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W08,23.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W09,6.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W10,254.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W11,670.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W12,161.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W13,1257.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W14,232.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W15,369.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W16,165.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W17,3454.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W18,360.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W19,295.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W20,276.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W21,1089.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W22,112.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W23,709.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W24,1764.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W25,977.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10033,2025-W26,3693.0,Toiletries,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML
10034,2024-W03,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W01,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W02,1000.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W03,244.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W04,1406.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W05,2750.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W10,450.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W11,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W14,200.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W17,30.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W18,22.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W21,3.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W23,2.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W24,194.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W25,588.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10034,2025-W26,738.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 2
10035,2024-W03,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W01,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W02,2120.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W03,1090.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W04,2922.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W05,1490.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W10,312.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W11,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W14,200.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W17,30.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W18,23.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W21,3.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W24,640.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W25,870.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10035,2025-W26,2560.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 3
10036,2024-W03,160.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W01,160.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W02,3148.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W03,162.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W04,2522.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W05,1722.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W06,1000.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W10,250.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W11,1324.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W13,178.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W14,200.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W15,292.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W16,98.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W17,183.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W18,24.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W19,6.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W20,1108.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W21,25.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W22,269.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W24,796.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W25,962.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10036,2025-W26,763.0,Hardware,GOLD HUGGIES JUMBO PACK SIZE 4
10037,2024-W03,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W01,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W02,756.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W03,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W04,2.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W05,1120.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W10,250.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W11,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W14,200.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W17,30.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W18,23.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W21,3.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W24,800.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W25,1030.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10037,2025-W26,1600.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 4+
10038,2024-W03,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W01,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W02,800.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W03,196.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W04,804.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W05,564.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W10,196.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W11,160.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W14,204.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W15,3.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W16,2.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W17,34.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W18,22.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W19,4.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W20,32.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W21,55.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W22,5.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10038,2025-W25,220.0,Home & Garden,GOLD HUGGIES JUMBO PACK SIZE 5
10040,2025-W21,7800.0,Home & Garden,QUARTTZ 3000 20W50 SG 16X500ML
10040,2025-W22,1564.0,Home & Garden,QUARTTZ 3000 20W50 SG 16X500ML
10040,2025-W24,2808.0,Home & Garden,QUARTTZ 3000 20W50 SG 16X500ML
10040,2025-W25,4368.0,Home & Garden,QUARTTZ 3000 20W50 SG 16X500ML
10041,2025-W18,2.0,Unknown,CUTICURA EXFILIATING SOAP 6X100G
10041,2025-W19,2.0,Unknown,CUTICURA EXFILIATING SOAP 6X100G
10041,2025-W20,24.0,Unknown,CUTICURA EXFILIATING SOAP 6X100G
10041,2025-W21,38.0,Unknown,CUTICURA EXFILIATING SOAP 6X100G
10041,2025-W22,3.0,Unknown,CUTICURA EXFILIATING SOAP 6X100G
10044,2024-W03,326.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2024-W05,320.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W01,839.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W02,3104.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W03,3936.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W04,5354.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W05,3740.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W06,11.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W07,724.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W08,302.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W09,359.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W10,931.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W11,382.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W12,789.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W13,963.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W14,4344.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W15,1245.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W16,1672.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W17,935.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W18,4183.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W19,1414.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W20,1443.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W21,4681.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W22,694.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W23,673.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W24,2215.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W25,962.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10044,2025-W26,3491.0,Food,MILKIT TOFFEES VANILLA 6X50 Units
10045,2025-W04,4.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10045,2025-W10,31.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10045,2025-W11,46.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10045,2025-W12,42.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10045,2025-W13,11.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10045,2025-W14,12.0,Food,AMAZON MONSTA CHEWS SOUR FRUIT 20X50 Units
10046,2024-W03,400.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2024-W04,1200.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W01,4526.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W02,23620.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W03,10800.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W04,18438.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W05,6844.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W06,1460.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W07,550.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
10046,2025-W08,300.0,Baby and Toddler,PAMPERS JUMBO PACK SIZE 4 (BABY MAXI JP 66'S)
