sku,description,category,date,quantity,revenue,num_orders,num_customers
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-08-25,1312,701358.0,20,20
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-09-01,1270,678842.52,26,24
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-09-08,1135,610576.95,76,64
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-09-15,543,292448.89,12,12
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-09-22,298,160598.31,7,7
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-09-29,244,128939.0,9,9
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-10-06,925,496159.54,17,16
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-10-13,1828,979168.01,17,17
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-10-20,1146,611411.62,9,9
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-10-27,811,435521.0,19,18
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-11-03,3432,1835314.27,16,16
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-11-10,592,310119.43,13,12
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-11-17,1002,537263.2,12,12
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-11-24,413,217751.64,8,8
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-12-01,520,262512.23,10,10
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-12-08,1155,615198.66,19,19
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-12-15,2471,1282587.44,42,39
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-12-22,3743,1925086.84,62,55
10865,D'LITE PURE COOKING OIL4X5L,Food,2025-12-29,174,91876.19,3,3
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2024-01-22,800,159200.0,1,1
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-01-13,3600,716000.0,5,5
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-01-20,3402,677954.0,8,8
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-01-27,5602,1106954.0,9,9
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-02-03,1200,231000.0,4,4
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-02-10,125,25375.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-02-17,179,36337.0,3,3
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-02-24,473,96019.0,6,6
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-03-03,369,75366.0,4,4
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-03-10,48,9504.0,1,1
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-03-17,41,8282.0,1,1
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-03-24,953,190576.0,3,3
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-03-31,73,15038.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-04-07,1286,264632.0,4,4
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-04-14,343,68442.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-04-21,1642,337040.0,5,5
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-04-28,248,49440.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-05-05,655,134545.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-05-12,109,21973.0,2,2
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-05-19,7704,1586040.0,13,13
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-05-26,6166,1261771.0,11,11
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-06-02,491,101069.0,3,3
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-06-09,454,90346.0,1,1
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-06-16,3029,620971.0,7,7
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-06-23,7603,1557406.0,12,12
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-06-30,4416,899339.0,11,11
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-07-07,6467,1322840.75,15,15
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-07-14,4336,872850.25,25,22
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-07-21,2123,430782.25,13,13
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-07-28,2586,527849.5,20,17
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-08-04,3270,660606.25,25,21
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-08-11,2097,425339.0,19,19
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-08-18,5424,1116416.0,15,15
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-08-25,1495,304701.0,11,11
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-09-01,3275,670271.0,21,20
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-09-08,511,102972.0,8,8
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-09-15,166,33323.0,3,3
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-09-22,1857,369910.0,5,5
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-09-29,260,51480.0,1,1
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-10-06,1391,285202.0,7,7
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-10-13,3774,773261.0,13,13
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-10-20,1270,259329.0,6,6
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-10-27,2519,510856.0,9,9
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-11-03,3072,444715.71,10,9
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-11-10,5052,527520.3,14,14
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-11-17,3727,179003.03,6,6
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-11-24,27303,832299.97,32,26
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-12-01,14279,467948.89,18,18
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-12-08,2559,516929.92,12,11
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-12-15,4668,953543.94,20,20
10867,SELATI WHITE SUGAR 10KG 100xP,Food,2025-12-22,1841,369512.56,23,23
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2024-01-15,836,522500.0,1,1
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2024-01-22,2770,1735030.0,2,2
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-01-13,18680,11692380.0,5,5
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-01-20,6156,3831260.0,8,8
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-01-27,36446,22486215.6,20,19
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-02-03,9092,5620120.0,7,7
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-02-10,13140,7962834.0,44,40
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-02-17,3547,2157469.0,17,16
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-02-24,14103,8617852.0,42,41
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-03-03,3712,2284931.0,9,9
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-03-10,2272,1412757.0,17,14
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-03-17,1835,1137835.0,11,11
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-03-24,8349,5186430.0,36,31
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-03-31,8572,5477903.0,28,28
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-04-07,2577,1609558.0,12,12
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-04-14,4359,2718022.0,18,18
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-04-21,3605,2237900.0,19,18
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-04-28,2432,1514686.0,19,19
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-05-05,7154,4497345.8,21,18
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-05-12,7965,5055432.56,13,12
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-05-19,3092,2030215.75,9,9
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-05-26,1750,1115677.0,6,6
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-06-02,5952,3716948.36,17,17
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-06-09,3763,2346628.0,8,8
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-06-16,8227,4989440.0,12,11
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-06-23,9567,5828717.0,11,11
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-06-30,5693,3504829.0,24,22
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-07-07,1051,647510.0,14,14
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-07-14,2396,1451164.0,16,16
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-07-21,2698,1663355.0,7,7
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-07-28,2013,1228255.0,10,10
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-08-04,4578,2831258.0,18,17
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-08-11,8347,5233064.0,17,17
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-08-18,6008,3781740.5,42,38
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-08-25,3356,2109271.0,32,32
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-09-01,3336,2089911.75,37,37
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-09-08,2098,1268389.5,7,7
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-09-15,15233,9264247.2,20,19
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-09-22,6556,3962626.8,12,12
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-09-29,9730,5908543.5,15,15
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-10-06,5287,3169087.0,7,7
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-10-13,8695,5445663.5,23,23
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-10-20,307,191882.5,2,2
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-10-27,6654,4162721.0,19,19
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-11-03,19541,10657715.72,20,17
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-11-10,10582,2270819.18,15,15
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-11-17,15641,3224855.74,18,17
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-11-24,29778,3060203.6,41,35
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-12-01,12587,2282385.08,16,16
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-12-08,5140,3100237.0,29,27
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-12-15,20433,12190622.0,73,71
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-12-22,23892,14260647.0,120,113
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G,Food,2025-12-29,34,18282.0,2,2
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G (3),Food,2025-01-13,4000,2508000.0,1,1
10869,ELLIS BROWN C/ CREAMER CARTON 12X750G (3),Food,2025-01-27,6500,4075500.0,1,1
10871,ACE COFFEE 6X16X60G,Beverages,2025-01-20,4,2240.0,2,2
10871,ACE COFFEE 6X16X60G,Beverages,2025-02-03,2,1120.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-01-13,500,140600.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-01-20,2225,601988.0,8,7
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-01-27,3746,1027202.72,3,3
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-02-03,4308,1181202.72,6,5
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-02-17,12,3372.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-03-03,95,26790.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-03-24,144,40520.0,2,2
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-04-14,62,17439.0,3,3
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-04-28,214,60324.8,3,3
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-05-05,1738,541828.5,6,6
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-05-12,2467,749727.0,7,7
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-05-19,1913,584376.5,7,7
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-05-26,1892,577734.0,10,10
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-06-02,2275,678989.5,11,11
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-06-09,30,8430.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-06-23,4,1124.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-06-30,9,2538.0,1,1
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-07-07,980,286160.0,4,4
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-07-14,1399,408005.0,8,8
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-07-21,226,65739.0,5,5
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-07-28,1648,480560.0,12,12
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-08-04,1700,518322.6,12,12
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-08-11,1448,438307.4,16,16
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-08-18,2472,751833.5,28,27
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-08-25,624,191100.0,11,10
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-09-01,2471,753371.25,25,24
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-09-08,2658,806843.3,12,12
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-09-15,1006,312633.0,6,6
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-09-22,1150,345690.8,7,7
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-09-29,336,101312.0,2,2
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-10-06,2195,684821.65,11,11
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-10-13,2610,794430.0,11,11
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-10-20,22,6699.0,2,2
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-10-27,8495,2586525.0,12,11
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-11-03,5811,1768603.5,8,8
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-11-10,11388,663807.2100000001,20,20
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-11-17,3210,209171.86,7,7
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-11-24,25622,1002891.35,37,30
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-12-01,13617,508867.29,15,13
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-12-08,2146,620954.47,23,21
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-12-15,4808,1428222.97,35,34
10876,BAKERS PLAIN SWEET EET-SUM-MOR 12X200G,Food,2025-12-22,4240,1261535.8,32,30
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-01-13,500,116250.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-01-20,722,157549.92,8,8
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-01-27,300,66900.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-02-03,878,195723.92,4,4
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-02-17,12,2664.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-03-03,96,22368.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-03-24,143,33265.0,2,2
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-03-31,24,5592.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-04-07,141,33135.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-04-14,380,88694.0,4,4
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-04-21,918,215730.0,3,3
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-04-28,587,137478.0,5,5
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-05-05,2454,607700.0,6,5
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-05-12,2691,676699.0,12,12
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-05-19,1398,348310.0,7,7
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-05-26,2076,513740.0,8,8
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-06-02,2217,539783.0,12,12
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-06-09,30,6660.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-06-23,4,888.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-06-30,9,2097.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-07-07,1,253.0,1,1
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-07-14,2768,708247.0,20,20
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-07-21,1526,388476.9,12,12
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-07-28,2554,652650.5,22,19
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-08-04,2771,710960.7,22,18
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-08-11,4434,1069615.0,9,9
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-08-18,6472,1571925.5,23,22
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-08-25,3403,828630.5,14,11
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-09-01,4233,1028958.5,31,29
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-09-08,2467,590107.25,8,8
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-09-15,1110,277549.2,6,6
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-09-22,1224,296591.0,6,6
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-09-29,2911,702625.0,5,5
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-10-06,492,119865.23,4,4
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-10-13,1248,306826.0,12,12
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-10-20,1011,248706.0,4,4
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-10-27,6527,1605460.0,4,4
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-11-03,46884,11337728.46,17,15
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-11-10,11034,442640.49,18,18
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-11-17,4538,253561.17,8,7
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-11-24,33020,1191470.08,41,35
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-12-01,16006,494745.46,16,12
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-12-08,2132,496449.61,29,27
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-12-15,7527,1800126.67,50,49
10877,BAKERS PLAIN SWEET TENNIS CLASSIC 12X200G,Food,2025-12-22,12169,2966695.39,68,64
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-03-10,6,1080.0,4,4
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-03-17,3,535.0,2,2
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-03-24,23,4025.0,2,2
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-03-31,8,1440.0,4,4
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-04-07,2,350.0,1,1
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-05-05,1,185.0,1,1
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-05-12,1,185.0,1,1
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-05-19,10,1850.0,8,8
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-05-26,12,2220.0,11,11
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-06-02,1,185.0,1,1
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-07-07,12,2376.0,3,3
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-07-14,34,6732.0,10,10
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-07-21,31,6138.0,10,10
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-07-28,36,7128.0,12,12
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-08-04,34,6732.0,13,11
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-11-10,5,710.0,5,5
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-11-17,4,568.0,4,4
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-11-24,16,296.32,16,15
10878,BODI DOC TISSUE OIL LOTION 6x450ML,Home & Garden,2025-12-01,4,74.08,4,4
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-03-10,1,278.0,1,1
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-03-17,1,278.0,1,1
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-03-24,12,3336.0,2,2
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-03-31,1,278.0,1,1
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-04-07,1,278.0,1,1
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-05-12,1,285.0,1,1
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-05-19,8,2280.0,4,4
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-05-26,46,13110.0,16,16
10879,BODI DOC TISSUE OIL LOTION + UERA 6X450ML,Home & Garden,2025-06-02,1,285.0,1,1
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-01-20,2,320.0,1,1
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-07-07,6,858.0,1,1
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-07-14,5621,795715.0,20,20
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-07-21,3615,512027.0,13,13
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-07-28,3071,436121.0,16,15
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-08-04,3412,483750.0,18,17
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-09-08,6418,914551.5,12,12
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-09-15,1,141.0,1,1
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-10-06,971,138610.25,4,3
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-10-13,2054,293208.5,7,7
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-10-20,1076,153599.0,6,6
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-10-27,608,86792.0,3,3
10880,SNOWFLAKE CAKE FLOUR 12.5KG,Food,2025-11-03,4368,623532.0,5,5
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-01-27,718,88673.0,2,2
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-02-03,198,24453.0,1,1
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-07-14,1340,150080.0,8,8
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-07-21,781,87472.0,5,5
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-07-28,392,43904.0,4,4
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-08-04,587,65744.0,5,5
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-09-08,2393,274741.0,13,13
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-09-15,682,78430.0,2,2
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-09-29,94,10716.0,2,2
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-10-06,500,57214.0,5,5
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-10-13,269,30195.25,8,8
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-10-20,166,18633.5,6,5
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-10-27,336,37716.0,7,7
10881,SNOWFLAKE CAKE FLOUR 10KG,Food,2025-11-03,192,21552.0,4,4
10882,BRITELITE CANDLES 25X400G,Home & Garden,2025-01-13,176,81136.0,1,1
10882,BRITELITE CANDLES 25X400G,Home & Garden,2025-01-20,1446,644074.0,4,4
