customer_id,customer_name,region_name,year_week,period,quantity,revenue,num_orders,date
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W39,H2,1518,384874.75,1,2025-09-27
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W40,H2,6224,675711.86,5,2025-09-29
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W41,H2,2963,419030.47000000003,2,2025-10-08
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W42,H2,1734,215921.88,3,2025-10-13
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W43,H2,2612,223366.03,4,2025-10-21
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W44,H2,3137,495100.04,1,2025-10-31
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W45,H2,4087,296273.55,2,2025-11-03
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W46,H2,6206,426473.36,4,2025-11-10
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W47,H2,38419,837796.43,8,2025-11-19
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W48,H2,9420,241024.95,2,2025-11-24
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W49,H2,474,84178.0,1,2025-12-02
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W50,H2,157,93886.0,1,2025-12-12
100,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,2025-W51,H2,179,97197.01,2,2025-12-17
101,LIMPOPO CASH & CARRY,Polokwane,2025-W27,H2,1718,603606.0,2,2025-07-01
101,LIMPOPO CASH & CARRY,Gauteng,2025-W28,H2,2648,294604.0,1,2025-07-10
101,LIMPOPO CASH & CARRY,Polokwane,2025-W28,H2,441,51156.0,1,2025-07-09
101,LIMPOPO CASH & CARRY,Gauteng,2025-W29,H2,1231,179561.0,1,2025-07-17
101,LIMPOPO CASH & CARRY,Polokwane,2025-W29,H2,376,72369.0,1,2025-07-16
101,LIMPOPO CASH & CARRY,Polokwane,2025-W30,H2,3779,621827.5,2,2025-07-22
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W31,H2,1313,175336.0,2,2025-07-31
101,LIMPOPO CASH & CARRY,Gauteng,2025-W31,H2,628,114603.0,1,2025-07-31
101,LIMPOPO CASH & CARRY,Polokwane,2025-W31,H2,644,127961.0,2,2025-07-30
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W32,H2,2138,227681.0,1,2025-08-08
101,LIMPOPO CASH & CARRY,Gauteng,2025-W32,H2,2240,171220.76,1,2025-08-08
101,LIMPOPO CASH & CARRY,Polokwane,2025-W32,H2,306,25757.0,1,2025-08-06
101,LIMPOPO CASH & CARRY,Gauteng,2025-W33,H2,310,62989.84,1,2025-08-12
101,LIMPOPO CASH & CARRY,Polokwane,2025-W33,H2,5165,747465.0,3,2025-08-11
101,LIMPOPO CASH & CARRY,Gauteng,2025-W34,H2,236,31265.059999999998,1,2025-08-21
101,LIMPOPO CASH & CARRY,Polokwane,2025-W34,H2,139,46032.0,1,2025-08-20
101,LIMPOPO CASH & CARRY,Gauteng,2025-W35,H2,1161,168567.56,2,2025-08-28
101,LIMPOPO CASH & CARRY,Polokwane,2025-W35,H2,968,639652.95,1,2025-08-26
101,LIMPOPO CASH & CARRY,Polokwane,2025-W36,H2,1932,619845.86,1,2025-09-03
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W37,H2,499,169035.2,1,2025-09-10
101,LIMPOPO CASH & CARRY,Gauteng,2025-W37,H2,1327,315750.33999999997,3,2025-09-09
101,LIMPOPO CASH & CARRY,Polokwane,2025-W37,H2,561,173817.5,3,2025-09-08
101,LIMPOPO CASH & CARRY,Polokwane,2025-W38,H2,1399,148438.5,2,2025-09-16
101,LIMPOPO CASH & CARRY,Polokwane,2025-W39,H2,4145,886382.5,2,2025-09-22
101,LIMPOPO CASH & CARRY,Gauteng,2025-W40,H2,66,25712.95,1,2025-09-30
101,LIMPOPO CASH & CARRY,Polokwane,2025-W40,H2,119,32793.4,1,2025-10-01
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W41,H2,226,38408.229999999996,3,2025-10-08
101,LIMPOPO CASH & CARRY,Gauteng,2025-W41,H2,1967,398526.15,2,2025-10-07
101,LIMPOPO CASH & CARRY,Polokwane,2025-W41,H2,3373,1041180.5,2,2025-10-06
101,LIMPOPO CASH & CARRY,Gauteng,2025-W42,H2,1535,172666.7,1,2025-10-16
101,LIMPOPO CASH & CARRY,Polokwane,2025-W42,H2,2541,620951.0,1,2025-10-14
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W43,H2,336,93107.56,2,2025-10-20
101,LIMPOPO CASH & CARRY,Polokwane,2025-W43,H2,1326,94809.0,1,2025-10-22
101,LIMPOPO CASH & CARRY,Gauteng,2025-W44,H2,2559,67658.89,1,2025-11-01
101,LIMPOPO CASH & CARRY,Polokwane,2025-W44,H2,1520,514763.25,3,2025-10-27
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W45,H2,144,43730.6,1,2025-11-04
101,LIMPOPO CASH & CARRY,Polokwane,2025-W45,H2,533,193002.0,2,2025-11-05
101,LIMPOPO CASH & CARRY,Gauteng,2025-W46,H2,2865,99390.7,1,2025-11-15
101,LIMPOPO CASH & CARRY,Polokwane,2025-W46,H2,783,162317.0,2,2025-11-10
101,LIMPOPO CASH & CARRY,Polokwane,2025-W47,H2,2819,644639.0,3,2025-11-17
101,LIMPOPO CASH & CARRY,Polokwane,2025-W48,H2,3238,601645.0,3,2025-11-25
101,LIMPOPO CASH & CARRY,Gauteng,2025-W49,H2,53,16005.44,1,2025-12-06
101,LIMPOPO CASH & CARRY,Polokwane,2025-W49,H2,3376,840076.0,2,2025-12-01
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W50,H2,2227,277329.3,1,2025-12-10
101,LIMPOPO CASH & CARRY,Gauteng,2025-W50,H2,22,3358.0,1,2025-12-12
101,LIMPOPO CASH & CARRY,Polokwane,2025-W50,H2,910,302271.17,3,2025-12-08
101,CC DISTRIBUTORS SA (pty) Ltd,Gauteng,2025-W51,H2,266,49429.5,3,2025-12-16
101,LIMPOPO CASH & CARRY,Gauteng,2025-W51,H2,2115,844486.92,2,2025-12-15
101,LIMPOPO CASH & CARRY,Polokwane,2025-W51,H2,1818,494895.0,3,2025-12-15
101,LIMPOPO CASH & CARRY,Polokwane,2025-W52,H2,294,132595.0,1,2025-12-22
102,"Cut Price C,n,carry",George,2025-W27,H2,1930,818580.0,1,2025-06-30
102,"Cut Price C,n,carry",George,2025-W32,H2,3108,1766937.0,2,2025-08-05
102,"Cut Price C,n,carry",George,2025-W33,H2,1869,1026258.0,2,2025-08-12
102,"Cut Price C,n,carry",George,2025-W34,H2,988,425900.0,1,2025-08-21
102,"Cut Price C,n,carry",George,2025-W35,H2,2105,432186.0,2,2025-08-25
102,"Cut Price C,n,carry",George,2025-W36,H2,5462,955300.1,2,2025-09-03
102,"Cut Price C,n,carry",George,2025-W37,H2,4081,837941.0,1,2025-09-10
102,"Cut Price C,n,carry",George,2025-W38,H2,615,150822.0,1,2025-09-18
102,"Cut Price C,n,carry",George,2025-W39,H2,5778,1578768.5,2,2025-09-24
102,"Cut Price C,n,carry",George,2025-W40,H2,1367,511972.0,2,2025-10-01
102,"Cut Price C,n,carry",George,2025-W41,H2,3506,1070971.0,2,2025-10-08
102,"Cut Price C,n,carry",George,2025-W42,H2,6457,854120.0,2,2025-10-14
102,"Cut Price C,n,carry",George,2025-W43,H2,5097,702863.0,2,2025-10-22
102,"Cut Price C,n,carry",George,2025-W44,H2,4414,724832.65,4,2025-10-27
102,"Cut Price C,n,carry",George,2025-W45,H2,4236,1092579.64,3,2025-11-05
102,"Cut Price C,n,carry",George,2025-W46,H2,3795,763057.0,2,2025-11-13
102,"Cut Price C,n,carry",George,2025-W47,H2,7636,1667679.06,4,2025-11-18
102,"Cut Price C,n,carry",George,2025-W48,H2,973,343250.0,1,2025-11-24
102,"Cut Price C,n,carry",George,2025-W49,H2,6078,1512431.55,2,2025-12-01
102,"Cut Price C,n,carry",George,2025-W50,H2,4059,1868504.13,3,2025-12-09
102,"Cut Price C,n,carry",George,2025-W51,H2,1497,323268.0,2,2025-12-16
102,"Cut Price C,n,carry",George,2025-W52,H2,2381,353938.0,1,2025-12-22
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W27,H2,2924,731725.74,3,2025-06-30
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W28,H2,4425,651992.0,3,2025-07-07
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W29,H2,3071,381388.0,1,2025-07-17
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W33,H2,5460,841975.5700000001,5,2025-08-11
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W34,H2,2032,260929.43,3,2025-08-20
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W35,H2,2004,347392.33999999997,2,2025-08-27
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W36,H2,5123,676453.5,3,2025-09-01
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W37,H2,1007,388565.5,1,2025-09-13
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W38,H2,299,34124.86,1,2025-09-17
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W39,H2,554,107001.2,2,2025-09-23
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W40,H2,3082,647975.5,5,2025-09-29
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W41,H2,120,51936.32,1,2025-10-08
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W43,H2,1209,188585.85,2,2025-10-20
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W44,H2,1095,306421.75,1,2025-10-30
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W45,H2,2188,173542.26,2,2025-11-03
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W46,H2,9702,368361.0,2,2025-11-10
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W47,H2,34814,829719.89,4,2025-11-17
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W48,H2,10173,362407.98,2,2025-11-24
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W50,H2,5339,789695.34,4,2025-12-08
103,DHOOMBE GENERAL TRADING (PTY) LTD,Gauteng,2025-W51,H2,674,78850.0,1,2025-12-18
104,UITDRAAI STORE MIBA,Polokwane,2025-W27,H2,97,18430.0,1,2025-07-02
104,UITDRAAI STORE MIBA,Polokwane,2025-W28,H2,4379,1138484.0,2,2025-07-07
104,UITDRAAI STORE MIBA,Polokwane,2025-W29,H2,2478,670808.0,2,2025-07-16
104,UITDRAAI STORE MIBA,Polokwane,2025-W30,H2,1960,665042.0,2,2025-07-22
104,UITDRAAI STORE MIBA,Polokwane,2025-W31,H2,6619,982057.5,2,2025-07-28
104,ALI MINI MARKET,Gauteng,2025-W32,H2,346,27296.6,1,2025-08-05
104,UITDRAAI STORE MIBA,Polokwane,2025-W32,H2,3256,902444.39,3,2025-08-04
104,UITDRAAI STORE MIBA,Polokwane,2025-W33,H2,4180,1085708.0,2,2025-08-12
104,UITDRAAI STORE MIBA,Polokwane,2025-W34,H2,1929,608820.0,2,2025-08-18
104,UITDRAAI STORE MIBA,Polokwane,2025-W35,H2,2026,739757.79,2,2025-08-26
104,UITDRAAI STORE MIBA,Polokwane,2025-W36,H2,1456,246756.0,2,2025-09-01
104,UITDRAAI STORE MIBA,Polokwane,2025-W37,H2,5404,1317925.0,2,2025-09-12
104,UITDRAAI STORE MIBA,Polokwane,2025-W38,H2,5007,610039.0,2,2025-09-15
104,UITDRAAI STORE MIBA,Polokwane,2025-W39,H2,8721,1074893.82,2,2025-09-23
104,UITDRAAI STORE MIBA,Polokwane,2025-W40,H2,395,137065.0,1,2025-10-02
104,UITDRAAI STORE MIBA,Polokwane,2025-W41,H2,2564,802742.0,2,2025-10-07
104,ALI MINI MARKET,Gauteng,2025-W42,H2,148,24688.9,1,2025-10-13
104,UITDRAAI STORE MIBA,Polokwane,2025-W42,H2,1382,257234.0,1,2025-10-15
104,UITDRAAI STORE MIBA,Polokwane,2025-W43,H2,925,234969.5,2,2025-10-20
104,UITDRAAI STORE MIBA,Polokwane,2025-W44,H2,1135,308452.49,2,2025-10-28
104,ALI MINI MARKET,Gauteng,2025-W45,H2,40,13115.05,1,2025-11-07
104,UITDRAAI STORE MIBA,Polokwane,2025-W45,H2,1084,349228.0,2,2025-11-04
104,UITDRAAI STORE MIBA,Polokwane,2025-W46,H2,2800,642101.0,2,2025-11-10
104,UITDRAAI STORE MIBA,Polokwane,2025-W47,H2,1893,441093.0,2,2025-11-18
104,UITDRAAI STORE MIBA,Polokwane,2025-W48,H2,1039,439380.0,2,2025-11-24
104,UITDRAAI STORE MIBA,Polokwane,2025-W49,H2,1348,236116.0,2,2025-12-02
104,ALI MINI MARKET,Gauteng,2025-W50,H2,23,6952.8,1,2025-12-12
104,UITDRAAI STORE MIBA,Polokwane,2025-W50,H2,1723,774022.94,2,2025-12-09
104,ALI MINI MARKET,Gauteng,2025-W51,H2,498,93855.58,4,2025-12-15
104,UITDRAAI STORE MIBA,Polokwane,2025-W51,H2,1806,452896.0,3,2025-12-17
105,SHUBABES TRADING,Gauteng,2025-W27,H2,453,249060.0,1,2025-07-03
105,SHUBABES TRADING,Gauteng,2025-W28,H2,1106,159442.0,1,2025-07-10
105,SHUBABES TRADING,Gauteng,2025-W29,H2,4498,863290.34,3,2025-07-14
105,SHUBABES TRADING,Gauteng,2025-W31,H2,1297,226520.4,1,2025-07-30
105,SHUBABES TRADING,Gauteng,2025-W32,H2,3841,288035.57,2,2025-08-04
105,SHUBABES TRADING,Gauteng,2025-W33,H2,1195,190539.47,2,2025-08-13
105,SHUBABES TRADING,Gauteng,2025-W34,H2,2958,338366.49,2,2025-08-21
105,SHUBABES TRADING,Gauteng,2025-W35,H2,1807,350692.83999999997,3,2025-08-27
105,SHUBABES TRADING,Gauteng,2025-W36,H2,2177,172688.4,2,2025-09-01
105,SHUBABES TRADING,Gauteng,2025-W37,H2,166,23733.27,2,2025-09-09
105,SHUBABES TRADING,Gauteng,2025-W38,H2,1134,401947.49,3,2025-09-15
105,SHUBABES TRADING,Gauteng,2025-W39,H2,813,361062.25,1,2025-09-23
105,SHUBABES TRADING,Gauteng,2025-W40,H2,1231,808613.26,3,2025-09-30
105,SHUBABES TRADING,Gauteng,2025-W41,H2,191,78002.0,1,2025-10-08
105,SHUBABES TRADING,Gauteng,2025-W42,H2,174,31219.0,1,2025-10-15
105,SHUBABES TRADING,Gauteng,2025-W43,H2,39,10733.75,1,2025-10-23
105,SHUBABES TRADING,Gauteng,2025-W44,H2,8248,1058676.68,5,2025-10-29
105,SHUBABES TRADING,Gauteng,2025-W45,H2,1192,124423.52,1,2025-11-07
105,SHUBABES TRADING,Gauteng,2025-W46,H2,3211,265095.97,2,2025-11-13
105,SHUBABES TRADING,Gauteng,2025-W47,H2,31702,886639.11,7,2025-11-17
105,SHUBABES TRADING,Gauteng,2025-W48,H2,6078,195375.97999999998,2,2025-11-25
105,SHUBABES TRADING,Gauteng,2025-W49,H2,4880,949512.91,2,2025-12-02
105,SHUBABES TRADING,Gauteng,2025-W50,H2,1977,236542.0,1,2025-12-11
105,SHUBABES TRADING,Gauteng,2025-W51,H2,3640,1666840.09,4,2025-12-15
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W28,H2,3060,512994.0,2,2025-07-09
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W29,H2,3027,607092.5,2,2025-07-16
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W30,H2,1163,282392.0,1,2025-07-26
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W32,H2,884,257154.97999999998,2,2025-08-08
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W34,H2,2864,448274.88,3,2025-08-21
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W35,H2,3086,476558.5,2,2025-08-26
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W36,H2,1187,422033.0,2,2025-09-04
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W37,H2,3406,553441.7,4,2025-09-09
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W40,H2,7481,718139.48,5,2025-09-30
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W41,H2,884,112855.35,1,2025-10-07
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W42,H2,1070,232905.0,1,2025-10-13
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W43,H2,2226,384427.89,3,2025-10-24
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W44,H2,4181,842006.8,2,2025-10-27
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W45,H2,7346,584144.9,3,2025-11-03
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W46,H2,6459,269440.28,2,2025-11-11
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W47,H2,34300,754923.98,7,2025-11-17
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W48,H2,7513,206964.86,1,2025-11-24
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W50,H2,884,202672.37,1,2025-12-12
106,TRIPPLE D WHOLESALERS,Gauteng,2025-W51,H2,304,87856.0,1,2025-12-18
107,Hope Cash&Carry,George,2025-W32,H2,268,32406.0,1,2025-08-05
107,Hope Cash&Carry,George,2025-W33,H2,5322,1189637.0,2,2025-08-12
107,Hope Cash&Carry,George,2025-W34,H2,1448,551289.0,1,2025-08-20
107,Hope Cash&Carry,George,2025-W35,H2,4757,1174448.0,2,2025-08-25
107,Hope Cash&Carry,George,2025-W36,H2,5325,1267687.0,2,2025-09-02
107,Hope Cash&Carry,George,2025-W37,H2,766,458223.0,1,2025-09-11
107,Hope Cash&Carry,George,2025-W38,H2,1087,598681.0,2,2025-09-15
107,Hope Cash&Carry,George,2025-W39,H2,3718,867227.0,2,2025-09-22
107,Hope Cash&Carry,George,2025-W40,H2,7160,816114.0,2,2025-09-29
107,Hope Cash&Carry,George,2025-W41,H2,3512,502014.0,2,2025-10-07
107,Hope Cash&Carry,George,2025-W42,H2,1583,390364.3,2,2025-10-16
107,Hope Cash&Carry,George,2025-W43,H2,2917,1748130.0,3,2025-10-21
107,Hope Cash&Carry,George,2025-W44,H2,2073,370277.0,1,2025-10-28
107,Hope Cash&Carry,George,2025-W45,H2,1966,449744.75,2,2025-11-04
107,Hope Cash&Carry,George,2025-W46,H2,996,230501.5,1,2025-11-14
107,Hope Cash&Carry,George,2025-W47,H2,5793,968739.5,2,2025-11-17
107,Hope Cash&Carry,George,2025-W48,H2,9532,2048536.55,2,2025-11-24
107,Hope Cash&Carry,George,2025-W49,H2,3624,857037.0,2,2025-12-02
107,Hope Cash&Carry,George,2025-W50,H2,5024,1228793.35,4,2025-12-08
107,Hope Cash&Carry,George,2025-W51,H2,8613,1652941.0,3,2025-12-16
107,Hope Cash&Carry,George,2025-W52,H2,910,272286.0,1,2025-12-22
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W27,H2,2582,326102.1,1,2025-06-30
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W28,H2,6162,850894.0,3,2025-07-09
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W30,H2,3288,387870.72000000003,1,2025-07-26
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W31,H2,427,127314.0,1,2025-07-31
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W33,H2,3029,364730.83,3,2025-08-11
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W34,H2,363,117976.87,1,2025-08-23
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W35,H2,3130,714393.61,2,2025-08-29
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W36,H2,853,334972.0,1,2025-09-04
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W37,H2,1656,754500.02,1,2025-09-09
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W39,H2,1423,231130.6,1,2025-09-27
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W40,H2,1848,301167.3,1,2025-09-30
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W41,H2,3161,640999.8200000001,4,2025-10-06
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W43,H2,3895,529646.7,2,2025-10-22
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W45,H2,5727,353133.97,2,2025-11-03
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W46,H2,8036,566898.25,4,2025-11-12
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W47,H2,2068,59685.89,1,2025-11-21
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W48,H2,23586,512374.27,2,2025-11-24
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W49,H2,4521,499109.0,1,2025-12-05
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W50,H2,7155,1271960.86,2,2025-12-12
108,BUNNING WHOLESALER & RETAIL CC,Gauteng,2025-W51,H2,933,181982.83,3,2025-12-17
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W27,H2,839,276247.29,2,2025-06-30
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W27,H2,142,26128.0,1,2025-07-02
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W28,H2,3912,576931.0,3,2025-07-08
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W28,H2,890,388397.83999999997,1,2025-07-08
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W29,H2,1988,620028.0,1,2025-07-17
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W31,H2,416,185186.0,1,2025-07-30
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W31,H2,7307,1639209.74,2,2025-07-29
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W32,H2,585,202995.0,1,2025-08-06
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W33,H2,1664,335978.19,2,2025-08-11
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W33,H2,981,127190.0,1,2025-08-13
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W34,H2,399,75364.85,1,2025-08-22
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W34,H2,1369,348769.0,2,2025-08-18
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W35,H2,879,172371.27000000002,2,2025-08-25
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W35,H2,697,90008.0,2,2025-08-26
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W36,H2,128,36190.0,1,2025-09-03
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W37,H2,625,258235.0,2,2025-09-09
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W37,H2,3125,758595.0,1,2025-09-11
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W38,H2,367,150069.8,1,2025-09-17
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W38,H2,2443,433468.0,2,2025-09-15
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W39,H2,5924,891468.5,2,2025-09-23
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W40,H2,704,61803.4,2,2025-09-30
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W40,H2,1922,580032.0,1,2025-10-02
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W41,H2,2092,241840.13,3,2025-10-08
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W41,H2,262,76187.5,1,2025-10-08
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W42,H2,332,55088.479999999996,1,2025-10-15
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W42,H2,865,359025.0,2,2025-10-13
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W43,H2,1893,356469.45999999996,3,2025-10-20
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W43,H2,779,378821.0,1,2025-10-22
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W44,H2,2284,649197.0,2,2025-10-27
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W45,H2,753,146780.88,1,2025-11-07
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W45,H2,3869,743444.0,2,2025-11-04
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W46,H2,328,82700.0,2,2025-11-10
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W47,H2,8869,317218.23,3,2025-11-17
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W47,H2,1860,454504.0,3,2025-11-17
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W48,H2,1951,61428.59,1,2025-11-27
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W48,H2,3769,553729.0,2,2025-11-25
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W49,H2,2856,448597.0,4,2025-12-01
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W50,H2,26,9978.05,1,2025-12-09
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W50,H2,2148,589208.1,3,2025-12-08
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Gauteng,2025-W51,H2,1024,132096.0,1,2025-12-18
109,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,2025-W51,H2,5472,412738.0,3,2025-12-16
110,KIATRA TRADING,Gauteng,2025-W28,H2,1448,276717.0,1,2025-07-09
110,MAHARIBA GENERAL DEALER,Gauteng,2025-W28,H2,2284,437130.0,2,2025-07-10
110,MAHARIBA GENERAL DEALER,Polokwane,2025-W28,H2,330,62040.0,1,2025-07-11
110,KIATRA TRADING,Gauteng,2025-W29,H2,1220,171578.0,1,2025-07-17
110,MAHARIBA GENERAL DEALER,Gauteng,2025-W29,H2,1298,196548.0,1,2025-07-17
110,MAHARIBA GENERAL DEALER,Polokwane,2025-W29,H2,2722,644818.0,1,2025-07-18
110,KIATRA TRADING,Gauteng,2025-W30,H2,5952,879002.0,4,2025-07-21
110,KIATRA TRADING,Gauteng,2025-W31,H2,2864,719808.0,3,2025-07-28
110,KIATRA TRADING,Gauteng,2025-W32,H2,479,259627.4,2,2025-08-08
110,MAHARIBA GENERAL DEALER,Gauteng,2025-W32,H2,38,4528.22,1,2025-08-05
110,KIATRA TRADING,Gauteng,2025-W33,H2,8267,1134772.79,6,2025-08-11
