customer_id,customer_name,region_name,date,period,quantity,revenue,num_orders
313,KAIYUAN TRADING,Gauteng,2025-09-04,H2,244,32746.0,1
313,KAIYUAN TRADING,Gauteng,2025-09-09,H2,433,76551.93,1
313,KAIYUAN TRADING,Gauteng,2025-09-17,H2,633,152673.0,1
313,KAIYUAN TRADING,Gauteng,2025-09-20,H2,273,85026.0,1
313,KAIYUAN TRADING,Gauteng,2025-09-23,H2,597,142173.6,1
313,KAIYUAN TRADING,Gauteng,2025-10-06,H2,198,33602.2,1
313,KAIYUAN TRADING,Gauteng,2025-10-09,H2,90,35883.28,1
313,KAIYUAN TRADING,Gauteng,2025-10-15,H2,402,113689.32,1
313,KAIYUAN TRADING,Gauteng,2025-10-20,H2,52,5548.0,1
313,KAIYUAN TRADING,Gauteng,2025-10-30,H2,173,28110.2,1
313,KAIYUAN TRADING,Gauteng,2025-11-04,H2,401,72505.1,1
313,KAIYUAN TRADING,Gauteng,2025-11-12,H2,302,71670.11,1
313,KAIYUAN TRADING,Gauteng,2025-11-19,H2,8495,209810.08000000002,1
313,KAIYUAN TRADING,Gauteng,2025-12-11,H2,225,47653.1,1
313,KAIYUAN TRADING,Gauteng,2025-12-18,H2,17,7422.7,1
313,KAIYUAN TRADING,Gauteng,2025-12-20,H2,242,31666.3,1
314,SUPERMARK,George,2025-08-06,H2,545,194282.0,1
314,SUPERMARK,George,2025-08-12,H2,2817,536436.0,1
314,SUPERMARK,George,2025-08-18,H2,2130,404725.0,1
314,SUPERMARK,George,2025-08-22,H2,496,310992.0,1
314,SUPERMARK,George,2025-08-27,H2,412,44496.0,1
314,SUPERMARK,George,2025-09-09,H2,187,56169.0,1
314,SUPERMARK,George,2025-09-13,H2,1631,1174295.0,1
314,SUPERMARK,George,2025-09-18,H2,575,231950.0,1
314,SUPERMARK,George,2025-09-26,H2,1178,247802.0,1
314,SUPERMARK,George,2025-10-01,H2,1904,475086.0,1
314,SUPERMARK,George,2025-10-09,H2,2578,544223.0,1
314,SUPERMARK,George,2025-10-14,H2,1568,260109.0,1
314,SUPERMARK,George,2025-10-18,H2,541,138267.0,1
314,SUPERMARK,George,2025-10-23,H2,420,69639.0,1
314,SUPERMARK,George,2025-10-30,H2,380,132240.0,1
314,SUPERMARK,George,2025-11-04,H2,693,163505.38,1
314,SUPERMARK,George,2025-11-07,H2,136,39313.7,1
314,SUPERMARK,George,2025-11-11,H2,3367,1013392.61,1
314,SUPERMARK,George,2025-11-13,H2,843,157629.75,1
314,SUPERMARK,George,2025-11-29,H2,2201,488805.25,1
314,SUPERMARK,George,2025-12-01,H2,1259,271993.0,1
314,SUPERMARK,George,2025-12-08,H2,4317,738245.5,1
314,SUPERMARK,George,2025-12-12,H2,1391,254877.0,1
314,SUPERMARK,George,2025-12-17,H2,527,135245.0,1
314,SUPERMARK,George,2025-12-19,H2,3480,608206.5,1
315,ASAD TRADING,Gauteng,2025-06-30,H2,1605,239700.1,1
315,RED SEA CASH & CARRY,Cape Town,2025-06-30,H2,369,57638.0,1
315,ASAD TRADING,Gauteng,2025-07-09,H2,351,193404.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-07-12,H2,1308,303453.0,1
315,ASAD TRADING,Gauteng,2025-07-15,H2,510,169320.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-07-19,H2,553,333763.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-07-24,H2,1126,234363.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-07-31,H2,259,29889.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-08-05,H2,2001,272237.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-08-07,H2,2184,505350.0,1
315,ASAD TRADING,Gauteng,2025-08-08,H2,1168,238659.4,1
315,RED SEA CASH & CARRY,Cape Town,2025-08-14,H2,323,50336.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-08-19,H2,43,25014.0,1
315,ASAD TRADING,Gauteng,2025-08-25,H2,148,13517.119999999999,1
315,ASAD TRADING,Gauteng,2025-08-26,H2,156,18839.52,1
315,RED SEA CASH & CARRY,Cape Town,2025-08-27,H2,1384,177532.88,1
315,RED SEA CASH & CARRY,Cape Town,2025-09-04,H2,957,188661.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-09-08,H2,915,320838.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-09-11,H2,858,217394.0,1
315,ASAD TRADING,Gauteng,2025-09-17,H2,287,74281.0,2
315,RED SEA CASH & CARRY,Cape Town,2025-09-18,H2,1129,175355.0,1
315,ASAD TRADING,Gauteng,2025-09-20,H2,539,94519.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-09-22,H2,1068,188264.0,1
315,ASAD TRADING,Gauteng,2025-09-24,H2,93,11333.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-09-26,H2,815,129033.5,1
315,ASAD TRADING,Gauteng,2025-09-30,H2,28,4135.9,1
315,RED SEA CASH & CARRY,Cape Town,2025-10-13,H2,3018,382436.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-10-18,H2,87,43587.0,1
315,ASAD TRADING,Gauteng,2025-10-20,H2,435,67858.45999999999,1
315,RED SEA CASH & CARRY,Cape Town,2025-10-23,H2,662,126382.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-10-29,H2,2783,801684.5,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-04,H2,873,122202.0,1
315,ASAD TRADING,Gauteng,2025-11-05,H2,213,84472.8,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-06,H2,1590,447702.5,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-12,H2,1084,277815.0,1
315,ASAD TRADING,Gauteng,2025-11-20,H2,413,7343.4,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-20,H2,1416,350594.5,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-24,H2,956,98946.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-26,H2,262,44392.41,1
315,RED SEA CASH & CARRY,Cape Town,2025-11-28,H2,640,117760.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-12-03,H2,2870,516505.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-12-08,H2,3843,592664.0,1
315,ASAD TRADING,Gauteng,2025-12-13,H2,3769,1216569.2,1
315,ASAD TRADING,Gauteng,2025-12-17,H2,70,8341.05,1
315,RED SEA CASH & CARRY,Cape Town,2025-12-17,H2,118,21997.0,1
315,RED SEA CASH & CARRY,Cape Town,2025-12-18,H2,488,294119.0,1
315,ASAD TRADING,Gauteng,2025-12-20,H2,141,29160.03,1
315,RED SEA CASH & CARRY,Cape Town,2025-12-22,H2,527,222826.0,1
316,Zamazama Shop,George,2025-08-07,H2,945,313152.0,1
