sku,name,avg_price,min_price,max_price,price_std,total_quantity,total_revenue,total_orders,active_weeks,brand,manufacturer,category_path,fmcg,category_l1,category_l2,category_l3,price_volatility
10001,TEST PAGE,233.82416666666668,119.65,356.4,50.57210282398338,9945.0,2231715.65,60,11,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,21.63
10001,TEST PAGE,233.82416666666668,119.65,356.4,50.57210282398338,9945.0,2231715.65,60,11,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,21.63
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,1249.5573964497041,1150.0,1281.6,5.908387795844117,70060.0,87606320.8,1183,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,0.47
10002,CABLE FTE 1.5mm X 2 CORE WHITE 100M COIL,1249.5573964497041,1150.0,1281.6,5.908387795844117,70060.0,87606320.8,1183,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,0.47
10003,CABLE GPW 2.5mm RED 100M COIL,627.6470588235294,590.0,650.0,13.53759025891493,4880.0,3069000.0,323,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,2.16
10004,CABLE GPW 1.5mm RED 100M COIL,425.748502994012,420.0,450.0,11.824908084450238,6361.0,2708370.0,334,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,2.78
10004,CABLE GPW 1.5mm RED 100M COIL,425.748502994012,420.0,450.0,11.824908084450238,6361.0,2708370.0,334,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,2.78
10005,CABLE GPW 2.5mm BLACK 100M COIL,625.1807228915662,420.0,650.0,31.155450640486706,5102.0,3212520.0,332,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.98
10005,CABLE GPW 2.5mm BLACK 100M COIL,625.1807228915662,420.0,650.0,31.155450640486706,5102.0,3212520.0,332,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.98
10005,CABLE GPW 2.5mm BLACK 100M COIL,625.1807228915662,420.0,650.0,31.155450640486706,5102.0,3212520.0,332,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.98
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,931.4210560625816,9.52,1900.0,888.7022863973037,116241.0,106560053.54,2225,54,Playgirl,AMKA,Red101 Market/Toiletries/Personal Care/Deodorants & Anti-Perspirants,Amka Products Pty Ltd,Toiletries,Personal Care,Deodorants & Anti-Perspirants,95.41
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,931.4210560625816,9.52,1900.0,888.7022863973037,116241.0,106560053.54,2225,54,Playgirl,AMKA,Red101 Market/Toiletries/Personal Care/Deodorants & Anti-Perspirants,Amka Products Pty Ltd,Toiletries,Personal Care,Deodorants & Anti-Perspirants,95.41
10006,PLAYGIRL ROLL-ON DESIRE 6x50ML,931.4210560625816,9.52,1900.0,888.7022863973037,116241.0,106560053.54,2225,54,Playgirl,AMKA,Red101 Market/Toiletries/Personal Care/Deodorants & Anti-Perspirants,Amka Products Pty Ltd,Toiletries,Personal Care,Deodorants & Anti-Perspirants,95.41
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,424.4871794871795,420.0,450.0,10.722496814329721,4220.0,1789200.0,234,34,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,2.53
10007,CABLE GPW 1.5mm GREEN/YELLOW 100M COIL,424.4871794871795,420.0,450.0,10.722496814329721,4220.0,1789200.0,234,34,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,2.53
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10008,DOOR FRAME LIGHT DUTY,167.72960714285713,82.0,190.0,30.99024136243118,22842.0,3977457.24,280,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,18.48
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10009,DOOR FRAME HEAVY DUTY,265.1585820895522,260.0,290.0,9.069979291096049,62665.0,16573050.0,536,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,3.42
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,270.12605042016804,250.0,295.0,13.075111965589066,3380.0,925400.0,119,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.84
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,270.12605042016804,250.0,295.0,13.075111965589066,3380.0,925400.0,119,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.84
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,270.12605042016804,250.0,295.0,13.075111965589066,3380.0,925400.0,119,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.84
10010,DOOR FRAME STABLE DOOR HEAVY DUTY,270.12605042016804,250.0,295.0,13.075111965589066,3380.0,925400.0,119,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.84
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10011,DOOR COMBI LIGHT DUTY GREY,463.8406462585034,115.93,888.8,183.19138804684482,27652.0,8370469.4,292,37,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,39.49
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10012,DOOR COMBI HEAVY DUTY GREY,524.82,168.0,660.0,188.6146574292005,61466.0,14799534.0,321,41,Unbranded,Unknown,Red101 Market/Vehicles & Parts/Vehicle Parts & Accessories,Unknown,Vehicles & Parts,Vehicle Parts & Accessories,Vehicle Parts & Accessories,35.94
10013,CABLE GPW 2.5mm GREEN / YELLOW 100M COIL,537.6383561643836,168.0,650.0,180.30909254508833,36663.0,8230390.0,340,41,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,33.54
10013,CABLE GPW 2.5mm GREEN / YELLOW 100M COIL,537.6383561643836,168.0,650.0,180.30909254508833,36663.0,8230390.0,340,41,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,33.54
10013,CABLE GPW 2.5mm GREEN / YELLOW 100M COIL,537.6383561643836,168.0,650.0,180.30909254508833,36663.0,8230390.0,340,41,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,33.54
10013,CABLE GPW 2.5mm GREEN / YELLOW 100M COIL,537.6383561643836,168.0,650.0,180.30909254508833,36663.0,8230390.0,340,41,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,33.54
10013,CABLE GPW 2.5mm GREEN / YELLOW 100M COIL,537.6383561643836,168.0,650.0,180.30909254508833,36663.0,8230390.0,340,41,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,33.54
10014,CABLE GPW 1.5mm BLACK 100M COIL,409.1191919191919,173.0,450.0,65.1614930575055,18451.0,4972306.0,481,40,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,15.93
10014,CABLE GPW 1.5mm BLACK 100M COIL,409.1191919191919,173.0,450.0,65.1614930575055,18451.0,4972306.0,481,40,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,15.93
10014,CABLE GPW 1.5mm BLACK 100M COIL,409.1191919191919,173.0,450.0,65.1614930575055,18451.0,4972306.0,481,40,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,15.93
10014,CABLE GPW 1.5mm BLACK 100M COIL,409.1191919191919,173.0,450.0,65.1614930575055,18451.0,4972306.0,481,40,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,15.93
10015,Delivery,1000.0,1000.0,1000.0,,1.0,1000.0,1,1,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,0.0
10015,Delivery,1000.0,1000.0,1000.0,,1.0,1000.0,1,1,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,0.0
10016,MPL MEDITATED HAIR OIL 6x125g,120.98421052631579,19.7,153.0,55.30333981328761,2160.0,224369.8,112,22,MPL,AMKA,Red101 Market/Home & Garden/Household Supplies,Amka Products Pty Ltd,Home & Garden,Household Supplies,Household Supplies,45.71
10016,MPL MEDITATED HAIR OIL 6x125g,120.98421052631579,19.7,153.0,55.30333981328761,2160.0,224369.8,112,22,MPL,AMKA,Red101 Market/Home & Garden/Household Supplies,Amka Products Pty Ltd,Home & Garden,Household Supplies,Household Supplies,45.71
10017,LIL MASTERS DIAPERS BASIC PLUS XLARGE 100's (S4),153.23529411764707,96.0,180.0,34.63589616131333,31181.0,5412178.0,43,6,Lil Masters,Lil Masters,Red101 Market/Home & Garden/Household Supplies,L'il Masters Diaper Manufacturers PTY Ltd,Home & Garden,Household Supplies,Household Supplies,22.6
10017,LIL MASTERS DIAPERS BASIC PLUS XLARGE 100's (S4),153.23529411764707,96.0,180.0,34.63589616131333,31181.0,5412178.0,43,6,Lil Masters,Lil Masters,Red101 Market/Home & Garden/Household Supplies,L'il Masters Diaper Manufacturers PTY Ltd,Home & Garden,Household Supplies,Household Supplies,22.6
10019,TIMBER 152mm x 38mm x 6.0M,189.53333333333333,174.0,198.0,8.942023067310487,36540.0,6852384.0,180,35,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,4.72
10020,HUGGIES JUMBO PACK SIZE (1),165.02281036834924,143.0,175.0,6.0860603301648295,103901.0,17218638.5,671,52,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,3.69
10020,HUGGIES JUMBO PACK SIZE (1),165.02281036834924,143.0,175.0,6.0860603301648295,103901.0,17218638.5,671,52,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,3.69
10021,STYLIN DREDZ MOISTURING SPLASH 6x350ML,278.76,277.0,282.0,2.296373953286659,3544.0,982174.0,20,10,Stylin,M&M Cosmetics Ltd,Red101 Market/Home & Garden/Household Supplies,M&M Products Company,Home & Garden,Household Supplies,Household Supplies,0.82
10022,STYLIN DREDZ SPRAY SHAMPOO 6x350ML,280.16,276.0,282.0,2.5768197453450354,778.0,219020.0,16,10,Stylin,M&M Cosmetics Ltd,Red101 Market/Home & Garden/Household Supplies,M&M Products Company,Home & Garden,Household Supplies,Household Supplies,0.92
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10023,STYLIN DREDZ OIL MOISTUSING SPRAY 6x350ML,235.148,220.0,282.0,20.533988280380292,22344.0,5177628.0,245,43,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,8.73
10024,HUGGIES JUMBO PACK SIZE (2),157.14415966386557,18.3,175.0,27.622324931885544,308871.0,47658464.91,1388,53,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,17.58
10024,HUGGIES JUMBO PACK SIZE (2),157.14415966386557,18.3,175.0,27.622324931885544,308871.0,47658464.91,1388,53,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,17.58
10024,HUGGIES JUMBO PACK SIZE (2),157.14415966386557,18.3,175.0,27.622324931885544,308871.0,47658464.91,1388,53,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,17.58
10024,HUGGIES JUMBO PACK SIZE (2),157.14415966386557,18.3,175.0,27.622324931885544,308871.0,47658464.91,1388,53,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,17.58
10025,HUGGIES JUMBO PACK SIZE (3),157.8895168855535,18.3,189.99,25.975574224437324,565902.0,77390162.67,1889,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.45
10025,HUGGIES JUMBO PACK SIZE (3),157.8895168855535,18.3,189.99,25.975574224437324,565902.0,77390162.67,1889,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.45
10025,HUGGIES JUMBO PACK SIZE (3),157.8895168855535,18.3,189.99,25.975574224437324,565902.0,77390162.67,1889,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.45
10025,HUGGIES JUMBO PACK SIZE (3),157.8895168855535,18.3,189.99,25.975574224437324,565902.0,77390162.67,1889,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.45
10026,HUGGIES JUMBO PACK SIZE (4),157.67302362204722,18.9,175.0,26.587574819085525,486812.0,71005308.32,1690,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.86
10026,HUGGIES JUMBO PACK SIZE (4),157.67302362204722,18.9,175.0,26.587574819085525,486812.0,71005308.32,1690,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.86
10026,HUGGIES JUMBO PACK SIZE (4),157.67302362204722,18.9,175.0,26.587574819085525,486812.0,71005308.32,1690,55,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,16.86
10027,HUGGIES JUMBO PACK SIZE (4+),154.02774305555556,18.65,175.0,36.40341096829053,223636.0,26454145.15,781,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.63
10027,HUGGIES JUMBO PACK SIZE (4+),154.02774305555556,18.65,175.0,36.40341096829053,223636.0,26454145.15,781,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.63
10027,HUGGIES JUMBO PACK SIZE (4+),154.02774305555556,18.65,175.0,36.40341096829053,223636.0,26454145.15,781,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.63
10028,HUGGIES JUMBO PACK SIZE (5),150.8047607461476,18.52,172.0,35.04011249827221,385741.0,41775600.02,1121,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.24
10028,HUGGIES JUMBO PACK SIZE (5),150.8047607461476,18.52,172.0,35.04011249827221,385741.0,41775600.02,1121,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.24
10028,HUGGIES JUMBO PACK SIZE (5),150.8047607461476,18.52,172.0,35.04011249827221,385741.0,41775600.02,1121,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.24
10028,HUGGIES JUMBO PACK SIZE (5),150.8047607461476,18.52,172.0,35.04011249827221,385741.0,41775600.02,1121,54,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Baby and Toddler/Diapering/Nappies,Kimberly-Clark Corporation,Baby and Toddler,Diapering,Nappies,23.24
10029,AMAZON FRUIT BAR WATERMELON 6X50'S,198.73389279437612,26.74,480.0,57.86413653068992,102844.0,18736053.61,1079,54,Amazon,Trade Kings SA,Red101 Market/Food/Sweets & Chocolate,Trade Kings Group,Food,Sweets & Chocolate,Sweets & Chocolate,29.12
10029,AMAZON FRUIT BAR WATERMELON 6X50'S,198.73389279437612,26.74,480.0,57.86413653068992,102844.0,18736053.61,1079,54,Amazon,Trade Kings SA,Red101 Market/Food/Sweets & Chocolate,Trade Kings Group,Food,Sweets & Chocolate,Sweets & Chocolate,29.12
10030,TIMBER 114mm x 38mm x 6.6M,151.72098765432096,145.2,165.0,8.892731492667124,50877.0,7712364.600000001,243,38,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,5.86
10030,TIMBER 114mm x 38mm x 6.6M,151.72098765432096,145.2,165.0,8.892731492667124,50877.0,7712364.600000001,243,38,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,5.86
10031,TIMBER 38mm x 38mm x 6.6M,67.42702702702704,59.4,79.2,9.787569657860873,24864.0,1676505.6,74,27,Unbranded,Unknown,Red101 Market/Hardware,Unknown,Hardware,Hardware,Hardware,14.52
10032,BABY SOFT TISSUE  4X18'S REG'S,461.25070334656834,57.13,536.0,78.40433274184912,369759.0,170619796.58,1599,54,Baby Soft,Kimberly-Clark South Africa,Red101 Market/Home & Garden/Household Supplies/Household Paper Products/Toilet Paper,Kimberly-Clark Corporation,Home & Garden,Household Supplies,Toilet Paper,17.0
10032,BABY SOFT TISSUE  4X18'S REG'S,461.25070334656834,57.13,536.0,78.40433274184912,369759.0,170619796.58,1599,54,Baby Soft,Kimberly-Clark South Africa,Red101 Market/Home & Garden/Household Supplies/Household Paper Products/Toilet Paper,Kimberly-Clark Corporation,Home & Garden,Household Supplies,Toilet Paper,17.0
10033,PLAYGIRL ROLL-ON VIP PARIS GLITZ 6x50ML,71.93594202898551,9.52,79.35,11.517923436983201,47188.0,3390003.45,840,50,Playgirl,AMKA,Red101 Market/Toiletries/Personal Care/Deodorants & Anti-Perspirants,Amka Products Pty Ltd,Toiletries,Personal Care,Deodorants & Anti-Perspirants,16.01
10034,GOLD HUGGIES JUMBO PACK SIZE 2,201.3317213114754,44.55,341.5,85.57676262848038,9453.0,2210236.26,108,29,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Home & Garden/Household Supplies,Kimberly-Clark Corporation,Home & Garden,Household Supplies,Household Supplies,42.51
10034,GOLD HUGGIES JUMBO PACK SIZE 2,201.3317213114754,44.55,341.5,85.57676262848038,9453.0,2210236.26,108,29,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Home & Garden/Household Supplies,Kimberly-Clark Corporation,Home & Garden,Household Supplies,Household Supplies,42.51
10035,GOLD HUGGIES JUMBO PACK SIZE 3,232.94285714285712,225.0,239.0,4.940329659330145,13774.0,3234406.0,39,24,HUGGIES,Kimberly-Clark South Africa,Red101 Market/Home & Garden/Household Supplies,Kimberly-Clark Corporation,Home & Garden,Household Supplies,Household Supplies,2.12
