sku,description,category,date,period,quantity,revenue,num_orders,num_customers
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-04-19,H1,6,1056.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-15,H1,12,2290.8,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-16,H1,24,4581.6,2,2
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-20,H1,12,2290.8,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-21,H1,36,6872.4,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-22,H1,24,4581.6,2,2
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-23,H1,24,4581.6,2,2
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-24,H1,48,9163.2,4,4
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-05-31,H1,4,763.6,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-09,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-11,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-13,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-16,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-20,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-23,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-24,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-27,H1,8,1448.0,1,1
11463,PLAYGIRL H&B LOTION EVEN TONE MEZMERIZE 6x400ML,Unknown,2025-06-28,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-04-03,H1,213,37488.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-04-09,H1,7,1232.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-01,H1,8,1408.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-02,H1,20,3698.8,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-14,H1,12,2290.8,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-16,H1,40,7040.0,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-17,H1,32,5989.6,3,3
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-19,H1,12,2290.8,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-20,H1,8,1408.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-22,H1,12,2290.8,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-23,H1,12,2290.8,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-24,H1,32,5989.6,3,3
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-05-31,H1,7,1291.6,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-09,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-11,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-14,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-16,H1,16,2896.0,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-18,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-20,H1,16,2896.0,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-23,H1,16,2896.0,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-24,H1,16,2896.0,2,2
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-27,H1,8,1448.0,1,1
11464,PLAYGIRL B/CRM EVEN TONE MEZMERIZE 6X400ML,Unknown,2025-06-28,H1,16,2896.0,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-03,H1,1920,105120.0,3,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-04,H1,7635,418016.25,3,3
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-05,H1,1299,71120.25,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-06,H1,2793,152916.75,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-07,H1,3427,187628.25,3,3
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-08,H1,3005,164523.75,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-10,H1,2271,124337.25,3,3
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-11,H1,4780,261705.0,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-12,H1,3230,176842.5,5,5
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-13,H1,3838,210130.5,6,6
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-14,H1,2536,138846.0,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-15,H1,1302,71284.5,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-17,H1,5288,289518.0,7,6
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-18,H1,2619,143390.25,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-19,H1,4378,239695.5,6,5
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-20,H1,5457,298770.75,5,5
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-21,H1,1301,71229.75,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-22,H1,2267,124118.25,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-24,H1,1208,66138.0,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-25,H1,3955,216536.25,5,5
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-26,H1,3519,192665.25,6,6
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-27,H1,1348,73803.0,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-28,H1,4181,228909.75,4,4
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-29,H1,765,41883.75,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-03-31,H1,3655,200111.25,5,5
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-09,H1,512,29388.8,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-10,H1,512,29388.8,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-11,H1,512,29388.8,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-18,H1,512,29388.8,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-23,H1,512,29388.8,1,1
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-24,H1,1536,88166.4,3,3
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-27,H1,1024,58777.6,2,2
11465,ROBERTSON's SPICY BLACK PAPER 40X7G,Unknown,2025-06-28,H1,2048,117555.2,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-01,H1,2550,443700.0,3,3
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-03,H1,575,100050.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-04,H1,3169,551406.0,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-05,H1,4512,785088.0,5,5
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-06,H1,2870,499380.0,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-07,H1,3673,639102.0,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-08,H1,1700,295800.0,2,2
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-10,H1,1900,330600.0,2,2
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-11,H1,4753,827022.0,5,5
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-12,H1,1443,251082.0,2,2
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-13,H1,867,150858.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-14,H1,4282,745068.0,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-15,H1,2664,463536.0,3,3
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-17,H1,1997,347478.0,3,3
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-18,H1,4428,770472.0,5,5
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-19,H1,6488,1128912.0,6,6
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-20,H1,3045,529830.0,4,4
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-21,H1,8164,1420536.0,10,8
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-22,H1,10707,1863018.0,9,9
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-24,H1,6170,1073580.0,7,7
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-25,H1,779,135546.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-26,H1,4794,834156.0,6,6
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-27,H1,4284,745416.0,5,5
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-28,H1,6274,1091676.0,7,6
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-29,H1,7488,1302912.0,7,7
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-03-31,H1,2334,406116.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-06-07,H1,2720,473280.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-06-11,H1,2720,473280.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-06-17,H1,5440,946560.0,2,2
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-06-20,H1,2720,473280.0,1,1
11466,MOFAYA ENERGY DRINKS ASSORTED FLVRS 24X500ML,Unknown,2025-06-24,H1,2720,473280.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-01,H1,882,164934.0,3,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-04,H1,949,177463.0,3,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-05,H1,1991,372317.0,5,5
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-06,H1,1891,353617.0,6,6
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-07,H1,1458,272646.0,5,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-08,H1,1707,319209.0,5,5
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-10,H1,1206,225522.0,4,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-11,H1,2233,417571.0,6,6
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-12,H1,1166,218042.0,4,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-13,H1,877,163999.0,3,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-14,H1,2341,437767.0,6,6
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-15,H1,1359,254133.0,4,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-17,H1,2465,460955.0,9,9
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-18,H1,1329,248523.0,5,5
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-19,H1,2940,549780.0,7,7
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-20,H1,1641,306867.0,5,5
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-21,H1,5542,1036354.0,16,16
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-22,H1,1592,297704.0,6,6
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-24,H1,1498,280126.0,4,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-25,H1,2726,509762.0,4,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-26,H1,2012,376244.0,6,6
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-27,H1,2089,390643.0,5,5
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-28,H1,3191,596717.0,9,8
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-29,H1,2395,447865.0,8,8
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-03-31,H1,2735,511445.0,7,7
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-01,H1,1812,358171.5,3,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-02,H1,987,189822.0,4,4
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-03,H1,234,47092.5,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-07,H1,468,90792.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-08,H1,60,11280.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-13,H1,931,179683.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-14,H1,60,11280.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-16,H1,1056,203208.0,3,3
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-17,H1,234,43992.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-19,H1,234,47092.5,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-21,H1,1872,361296.0,2,2
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-23,H1,234,43992.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-24,H1,1344,270480.0,2,2
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-26,H1,538,108272.5,2,2
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-28,H1,93,17484.0,1,1
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-29,H1,562,108279.0,2,2
11467,VASELINE BS JP ORIGAL 6X250ML,Unknown,2025-05-31,H1,211,40790.0,2,2
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-03,H1,13,6571.5,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-07,H1,12,6066.0,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-09,H1,11,5560.5,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-10,H1,7,3538.5,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-16,H1,8,4044.0,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-18,H1,9,4549.5,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-23,H1,17,8593.5,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-25,H1,46,23253.0,1,1
11468,MAQ WASHING POWDER (AUTO) 6X3KG,Unknown,2025-04-29,H1,8,4044.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-04-18,H1,3,1365.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-02,H1,167,74482.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-03,H1,168,74928.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-05,H1,227,103966.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-07,H1,168,74928.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-10,H1,104,46384.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-14,H1,672,305760.0,2,2
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-16,H1,168,74928.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-17,H1,334,148964.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-20,H1,168,74928.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-21,H1,168,74928.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-22,H1,335,149410.0,2,2
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-23,H1,334,148964.0,2,2
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-26,H1,202,92516.0,1,1
11469,REDBULL ENERGY DRINK 24X355ML,Unknown,2025-05-27,H1,133,59318.0,2,2
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-02,H1,1,106.0,1,1
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-07,H1,105,11130.0,1,1
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-10,H1,97,10282.0,1,1
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-19,H1,210,22260.0,1,1
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-26,H1,95,10070.0,1,1
11470,LEMON LITE VARNISHING CREAM NORMAL TO OILY 6X50ML,Unknown,2025-04-29,H1,238,25228.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-01,H1,97,10282.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-03,H1,191,20246.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-04,H1,221,23426.0,2,2
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-07,H1,307,32542.0,2,2
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-09,H1,71,7526.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-16,H1,62,6572.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-21,H1,138,14628.0,1,1
11471,LEMON LITE VARNISHING CREAM NORMAL VERY OIL 6X50ML,Unknown,2025-04-28,H1,619,65614.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-01,H1,60,14700.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-09,H1,28,6860.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-19,H1,106,25970.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-21,H1,95,23275.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-23,H1,31,7595.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-25,H1,82,20090.0,1,1
11472,LIP ICE-ASSORTED WAX TRAY 24's,Unknown,2025-04-26,H1,61,14945.0,1,1
11473,STS DEO EVENTONE 6x150ML,Unknown,2025-04-07,H1,21,2793.0,1,1
11473,STS DEO EVENTONE 6x150ML,Unknown,2025-04-14,H1,14,1862.0,1,1
11473,STS DEO EVENTONE 6x150ML,Unknown,2025-04-18,H1,21,2793.0,1,1
11473,STS DEO EVENTONE 6x150ML,Unknown,2025-04-19,H1,25,3325.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-01,H1,99,7053.75,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-02,H1,137,9761.25,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-12,H1,91,6483.75,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-16,H1,55,3918.75,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-18,H1,111,7908.75,2,2
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-22,H1,47,3348.75,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-23,H1,121,8621.25,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-04-25,H1,453,32276.25,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-05,H1,2016,144144.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-15,H1,3921,280351.5,2,2
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-17,H1,2016,144144.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-19,H1,2016,144144.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-20,H1,4032,288288.0,2,2
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-22,H1,2016,144144.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-23,H1,6048,432432.0,3,3
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-24,H1,2016,144144.0,1,1
11474,STS ROLL-ON EVENTONE 6x50ML,Unknown,2025-05-31,H1,808,57772.0,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-01,H1,3082,462300.0,2,2
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-02,H1,1849,277350.0,2,2
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-03,H1,2912,434703.36,2,2
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-07,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-08,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-12,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-13,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-14,H1,5746,857837.76,4,4
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-15,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-17,H1,1248,187200.0,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-19,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-20,H1,1248,187200.0,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-21,H1,1248,185103.36,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-23,H1,2496,370206.72,1,1
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-29,H1,2668,397678.32,4,4
11475,NESTLE DESSERT & COOKING CREAM 6X290G,Unknown,2025-05-30,H1,1500,220820.0,3,3
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-04-04,H1,130,349310.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-06,H1,96,254016.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-14,H1,47,124362.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-17,H1,192,508032.0,2,2
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-19,H1,96,254016.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-21,H1,96,254016.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-23,H1,96,254016.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-24,H1,96,254016.0,1,1
11476,FIVE ROSES TAGLESS TEA BAGS 8X6X100's,Unknown,2025-05-29,H1,38,100548.0,1,1
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-01,H1,521,95343.0,2,2
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-03,H1,93,17275.68,1,1
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-05,H1,716,128880.0,1,1
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-06,H1,308,57214.08,1,1
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-07,H1,2229,408252.95999999996,3,3
11477,NESTLE SWEETENED CONDENSED MILK 6X385G,Unknown,2025-05-09,H1,1344,241920.0,1,1
