customer_id,customer_name,primary_region,total_orders,total_units,total_revenue,avg_order_value,avg_days_between_orders,cycle_regularity,buyer_type,customer_segment,first_order,last_order,active_weeks
591,USIMAKADE (PTY)LTD,Gauteng,227,689672.0,82168725.97,361976.7663876652,2.4225352112676055,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-09,2025-12-19,48
611,SAAS DIAPERS,Gauteng,68,78072.0,11142925.86,163866.55676470586,5.672131147540983,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,42
349,HASAN OROMO SUPERMARKET,Gauteng,34,12888.0,3174707.0900000003,93373.73794117649,12.357142857142858,Sporadic,High-Value Buyer,Small Retailer,2025-01-08,2025-12-20,15
171,SA TRADING WHOLESALER,Hardware,148,193344.0,26975767.340000004,182268.69824324327,3.75,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-09,2025-12-20,36
659,AYEZA ENTERPRISES LIMITED,Gauteng,29,26616.0,4400839.67,151753.09206896552,12.25925925925926,Monthly,High-Value Buyer,Medium Retailer,2025-01-23,2025-12-20,24
573,AMBICOR 121,Gauteng,328,956606.0,106610121.05,325030.8568597561,1.9942196531791907,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-19,49
14,ABC SUPER MARKET,Gauteng,21,13780.0,1963645.76,93506.94095238096,17.94736842105263,Sporadic,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-20,17
633,CONTACTS TRADING CC,Gauteng,50,69667.0,11949582.55,238991.651,7.521739130434782,Monthly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,36
112,TANAAT CASH AND CARRY,Gauteng,76,93970.0,11352664.3,149377.16184210527,5.1875,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-22,2025-12-20,37
13,PINKY'S SUPER MARKET AND WHOLESALE,Gauteng,35,17072.0,4190643.48,119732.67085714286,10.75,Sporadic,High-Value Buyer,Small Retailer,2025-01-10,2025-12-20,23
209,QUSWAH TRADING (LENS),Gauteng,168,446914.0,48466244.99,288489.5535119048,2.965217391304348,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-20,48
622,MORE 4 LESS TRADING,Gauteng,101,162037.0,18629200.79,184447.5325742574,4.195121951219512,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-20,43
500,CHISIPITI GLOBAL PTY LTD,Gauteng,19,17935.0,3639113.38,191532.28315789474,18.61111111111111,Sporadic,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-18,17
536,ORION CASH AMD CARRY,Gauteng,23,22237.0,3775691.4299999997,164160.49695652173,15.714285714285714,Sporadic,High-Value Buyer,Medium Retailer,2025-01-23,2025-12-19,20
355,CENTRAL HIGH TRADING 376CC,Gauteng,137,118101.0,24792057.88,180963.92613138686,2.9243697478991595,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-06,2025-12-20,47
563,R5 SHOP,Gauteng,19,16775.0,3269420.71,172074.77421052632,21.4375,Irregular,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-19,14
41,FAYO FOODS,Gauteng,12,3247.0,408913.04,34076.08666666666,30.272727272727273,Irregular,Regular Buyer,Small Retailer,2025-01-21,2025-12-20,10
169,JUEUL ENTERPRIZE (SILAAM),Gauteng,33,31810.0,4414982.38,133787.34484848485,10.774193548387096,Monthly,High-Value Buyer,Medium Retailer,2025-01-20,2025-12-20,23
323,ALAX HIRIG TUCKSHOP,Gauteng,20,2665.0,474034.83999999997,23701.742,19.166666666666668,Irregular,Regular Buyer,Small Retailer,2025-01-08,2025-12-19,14
162,KINGDOM DISTRIBUTOIN NETWORK,Gauteng,204,531494.0,61784744.43999999,302866.39431372547,2.4714285714285715,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-20,49
370,METRO HOME CENTRE,Gauteng,23,15188.0,2702421.58,117496.59043478261,16.285714285714285,Sporadic,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-18,20
451,NEW BLUE STAR CASH AND CARRY,Gauteng,71,86229.0,12577459.46,177147.31633802818,5.548387096774194,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-18,41
411,MAMAS CASH & CARRY,Polokwane,169,184246.0,37442437.33196923,221552.88362111972,2.3972602739726026,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-06,2025-12-22,48
385,COSMO CASH AND CARRY,Gauteng,94,98845.0,16884927.35,179626.88670212767,4.3544303797468356,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-19,41
417,ITSTYM GENERAL TRADING  CC,Gauteng,95,119563.0,20530910.950000003,216114.85210526318,4.454545454545454,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-19,37
15,BLUEMOON CASH N CARRY,Gauteng,101,153510.0,20398241.700000003,201962.78910891092,4.271604938271605,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-20,43
428,STUDENT SUPERMARKET,Polokwane,56,43814.0,11305120.796092309,201877.15707307696,6.111111111111111,Monthly,High-Value Buyer,Medium Retailer,2025-01-24,2025-12-20,36
593,NJ WHOLESALER,Gauteng,86,154588.0,20832325.68,242236.34511627906,4.9,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-19,39
662,ALL LOVE TRADING,Gauteng,41,37906.0,6032472.15,147133.46707317073,9.36111111111111,Monthly,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-20,28
167,HEPLON SUPERMARKET,Gauteng,130,76115.0,10450759.3,80390.45615384616,3.8333333333333335,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-20,35
78,HONEYDEW CASH AND CARRY,Gauteng,156,234142.0,29076988.759999998,186390.95358974359,3.0442477876106193,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-23,45
484,PANCHBHAYA GENERAL TRADING (PTY) LTD,Polokwane,154,136706.0,25011308.07,162411.09136363637,3.0636363636363635,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-17,2025-12-20,44
537,Main Line Import & Export  (Pty) Ltd,Gauteng,168,327779.0,43388621.07,258265.60160714286,2.831932773109244,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-16,2025-12-19,46
332,HAMZA TRADING,Gauteng,141,170095.0,23502533.130000003,166684.6321276596,3.4257425742574257,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-20,46
22,NEW KALKAAL,Gauteng,282,563819.0,80168609.83,284285.8504609929,1.8797814207650274,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-20,50
175,DUNAMO WHOLESALE,Gauteng,22,12061.0,2079970.89,94544.13136363636,18.210526315789473,Sporadic,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,18
589,VABRO DISTRIBUTORS,Gauteng,139,317978.0,40555824.41,291768.5209352518,3.320388349514563,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-11,2025-12-19,41
53,QCCC (PTY) LTD,Gauteng,137,303691.0,38508848.32000001,281086.4840875913,3.1171171171171173,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-20,47
226,JAMBO MART (PTY) LTD,Gauteng,52,55408.0,7626104.1899999995,146655.84980769228,6.764705882352941,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-20,37
21,GLOBAL FOOD CASH AND CARRY (PTY) LTD,Gauteng,89,75383.0,10026606.68,112658.5020224719,4.1375,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-23,2025-12-20,39
118,BAFANA WHOLESALER,Gauteng,74,65326.0,11831787.309999999,159889.0177027027,5.166666666666667,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-20,39
47,METCASH TRADING AFRICA (PTY) LTD T/A CHAMPION CNC,Gauteng,563,1050565.0,155224944.66,275710.38127886323,1.3607843137254902,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-23,51
153,RUPUSHI BANGLA WHOLESEL,Gauteng,19,9270.0,1503377.12,79125.11157894737,18.333333333333332,Sporadic,High-Value Buyer,Small Retailer,2025-01-24,2025-12-20,16
543,WOLMU TRADING (PTY) LTD,Gauteng,172,434246.0,51090469.42,297037.6129069768,2.8983050847457625,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-11,2025-12-19,47
202,MJ GROUP OF COMPANIES,Gauteng,231,687471.0,78685793.19,340631.1393506493,2.3469387755102042,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-09,2025-12-20,47
170,AK SUPERMARKET,Gauteng,86,50116.0,5826238.83,67746.96313953488,5.580645161290323,Monthly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,34
601,CHIBWAYS TRADING,Gauteng,136,292198.0,33694032.77,247750.2409558824,3.4343434343434343,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-19,43
107,KOSTEIN CHEAP STORE,Gauteng,60,28483.0,5086823.4399999995,84780.39066666666,8.64102564102564,Monthly,High-Value Buyer,Small Retailer,2025-01-17,2025-12-20,27
89,BIG ZAAD CASH & CARRY,Gauteng,101,121072.0,18018657.65,178402.550990099,3.9642857142857144,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-21,2025-12-20,42
427,RIDGEWAY GARDEN SPAR,Gauteng,29,19231.0,2692320.0199999996,92838.62137931032,11.857142857142858,Sporadic,High-Value Buyer,Medium Retailer,2025-01-20,2025-12-18,22
93,FATIMA GENERAL STORE PTY LTD,Gauteng,28,30208.0,4357314.35,155618.36964285714,12.555555555555555,Sporadic,High-Value Buyer,Medium Retailer,2025-01-15,2025-12-20,23
206,IMANSAME GENERAL TRADING,Gauteng,65,99727.0,13760471.48,211699.56123076924,6.745098039215686,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,36
57,BATHO CASH N CARRY,Hardware,336,174732.0,36158487.15,107614.5450892857,2.392857142857143,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-22,2025-12-23,40
114,SHANLEYSTE WHOLESALERS,Gauteng,28,24756.0,5160279.4,184295.69285714286,12.692307692307692,Sporadic,High-Value Buyer,Medium Retailer,2025-01-24,2025-12-20,21
517,ARAIA INVESTMENTS,Gauteng,175,470165.0,51734003.82000001,295622.8789714286,2.905982905982906,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-19,45
415,FATIMA SUPERMARKET,Cape Town,65,43918.0,8759885.27,134767.46569230768,5.704918032786885,Monthly,High-Value Buyer,Medium Retailer,2025-01-06,2025-12-20,38
889,HORN AFRICA (PTY) LTD,Gauteng,35,30867.0,5160666.0,147447.6,10.272727272727273,Monthly,High-Value Buyer,Medium Retailer,2025-01-15,2025-12-20,28
68,A ALI TRADING CC T/A MARKET PLACE,Gauteng,88,60910.0,11758559.51,133619.99443181817,4.9855072463768115,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-23,41
423,NORANI TRADING CHISTY SUPERMARKET,Polokwane,76,84581.0,16540857.01,217642.85539473683,4.602739726027397,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-19,42
507,TEMBA DISCOUNT STORE 1 T/A TEMBA CASH N CARRY,Gauteng,87,63513.0,10175783.55,116963.02931034483,5.073529411764706,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-19,40
389,A1 CASH AND CARRY,Gauteng,74,73363.0,12308803.45,166335.18175675673,5.532258064516129,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-19,41
384,BUSHURA TUCKSHOP,Gauteng,32,3286.0,593610.86,18550.339375,12.321428571428571,Sporadic,Regular Buyer,Small Retailer,2025-01-08,2025-12-19,16
52,SWEET SHOP,Hardware,312,185004.0,27922840.89,89496.28490384616,2.263157894736842,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-23,43
70,KISMAAYO CASH AND CARRY,Gauteng,123,208456.0,26377978.9,214455.11300813008,3.954022988505747,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-20,44
655,NOVELTY ENTERPRISE,Gauteng,21,2375.0,592207.41,28200.352857142858,17.15,Sporadic,Regular Buyer,Small Retailer,2025-01-11,2025-12-20,19
685,HBIN TRADING,Gauteng,67,88299.0,11426205.2,170540.37611940296,5.830508474576271,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,38
100,TBI (PTY) LTD,Gauteng,43,61718.0,9646535.389999999,224338.03232558136,8.35,Monthly,High-Value Buyer,Medium Retailer,2025-01-20,2025-12-20,31
61,APLOSOL,Polokwane,70,66765.0,12190333.576276923,174147.62251824175,5.421875,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-07,2025-12-20,38
478,CAPITAL CASH & CARRY,Gauteng,67,115493.0,14389243.029999997,214764.82134328355,6.142857142857143,Monthly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-18,36
533,LEHLOGONOLO SHALANG,Gauteng,21,8842.0,1739114.4200000002,82814.97238095239,17.68421052631579,Sporadic,High-Value Buyer,Small Retailer,2025-01-17,2025-12-19,17
418,LIMPOPO CASH & CARRY,Polokwane,145,161146.0,33739721.76587405,232687.73631637276,2.7886178861788617,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-22,49
177,KB SUPERSTORE,Gauteng,94,103623.0,17398905.01,185094.7341489362,6.254545454545455,Monthly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-20,36
399,DUMA AFRICAN MARKET,Gauteng,109,192749.0,21475974.47,197027.2887155963,3.8181818181818183,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-17,2025-12-19,44
122,JUST FOR YOU,Gauteng,23,9010.0,1831288.02,79621.21826086957,16.19047619047619,Sporadic,High-Value Buyer,Small Retailer,2025-01-14,2025-12-20,18
650,RAINBOW CASH AND CARRY(PTY) LTD,Gauteng,42,46579.0,7705163.609999999,183456.2764285714,8.538461538461538,Monthly,High-Value Buyer,Medium Retailer,2025-01-21,2025-12-20,30
523,"MIM, MINI SUPERMARKET",Gauteng,29,4822.0,1504565.5299999998,51881.56999999999,15.0,Irregular,High-Value Buyer,Small Retailer,2025-01-08,2025-12-19,15
195,KAFF DISTRIBUTOR,Gauteng,45,61415.0,7799324.109999999,173318.31355555553,8.512820512820513,Monthly,High-Value Buyer,Medium Retailer,2025-01-22,2025-12-20,29
387,FIRST CHOICE CASH AND CARRY,Gauteng,191,292718.0,44531780.190000005,233150.68162303668,2.5036496350364965,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-19,46
105,JEEBHAI COSMETICS,Gauteng,203,583732.0,60803539.84,299524.8267980296,2.5303030303030303,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-20,2025-12-20,46
582,LOYAN TRADING CASH & CARRY,Gauteng,50,34028.0,6709744.699999999,134194.89399999997,7.976744186046512,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-19,32
81,DAILY DIAPERS WHOLESALERS AND RETAILRS (PTY) LTD,Gauteng,140,520064.0,33737084.88,240979.17771428573,3.4554455445544554,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-23,45
180,AL GHER SUPERMARKET,Gauteng,11,1907.0,685204.04,62291.27636363637,33.9,Irregular,High-Value Buyer,Small Retailer,2025-01-15,2025-12-20,10
549,MUBARAK SUPERMAKET SA,Gauteng,31,22133.0,3948721.09,127378.09967741935,13.6,Sporadic,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-19,22
393,GIFT PHARMACY,Gauteng,23,5193.0,913139.53,39701.71869565218,18.05263157894737,Irregular,Regular Buyer,Small Retailer,2025-01-10,2025-12-19,12
707,NEW GUOFA TRADING (PTY) LTD,Gauteng,24,12837.0,2383305.25,99304.38541666667,15.272727272727273,Sporadic,High-Value Buyer,Medium Retailer,2025-01-18,2025-12-20,21
20,USAVE MORE CASH & CARRY,Gauteng,62,71744.0,10328058.239999998,166581.58451612902,5.946428571428571,Monthly,High-Value Buyer,Medium Retailer,2025-01-21,2025-12-20,36
0,SOUTHERN ELAND (PTY) LTD,Gauteng,8,8152.0,1239903.4500000002,154987.93125000002,3.8,Weekly,High-Value Buyer,Medium Retailer,2025-04-04,2025-04-23,4
146,MOGADISHO SUPERMARKET,Gauteng,44,56347.0,6862102.57,155956.8765909091,8.717948717948717,Monthly,High-Value Buyer,Medium Retailer,2025-01-14,2025-12-20,29
607,LNA INVESTMENTS,Gauteng,95,152861.0,21179566.439999998,222942.8046315789,4.2025316455696204,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-22,2025-12-20,42
394,LESIBANA MEDICAL SUPPLIES,Gauteng,72,69300.0,10046717.11,139537.73763888888,5.931034482758621,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-19,37
182,SAFARI DISTRIBUTORS PTY (LTD),Gauteng,150,347636.0,39350067.97,262333.7864666667,2.8869565217391306,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-22,2025-12-20,46
188,NUMBER ONE WHOLESALLER,Gauteng,42,42413.0,6089612.9,144990.78333333335,9.297297297297296,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,30
60,METRO AD'EED CASH AND CARRY (PTY) LTD,Gauteng,84,147884.0,17631118.35,209894.2660714286,5.184615384615385,Monthly,Bulk Buyer,Bulk/Wholesale,2025-01-17,2025-12-20,36
616,KHALIF ENTERPRISE (PTY) LTD,Gauteng,19,15052.0,2152276.79,113277.72578947368,20.0,Sporadic,High-Value Buyer,Medium Retailer,2025-01-14,2025-12-20,15
703,Z AND K DISTRIBUTORS,Gauteng,52,58223.0,8917577.54,171491.87576923074,7.0212765957446805,Monthly,High-Value Buyer,Medium Retailer,2025-01-24,2025-12-20,31
363,SANJO WINNIE TUCKSHOP,Polokwane,65,47942.0,9858905.63,151675.47123076924,6.142857142857143,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-19,30
486,NIZAMS JUBILEE,Gauteng,22,26076.0,4763154.779999999,216507.03545454543,16.75,Sporadic,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-18,18
538,BADAR STORE,Gauteng,20,12364.0,2902944.48,145147.224,19.764705882352942,Sporadic,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-19,15
130,DOOS HOUSE SHOP,Gauteng,13,1117.0,260180.43,20013.87923076923,28.75,Irregular,Regular Buyer,Small Retailer,2025-01-09,2025-12-20,12
644,KM JABULANI DISTRIBUTORS (PTY) LTD,Gauteng,21,8440.0,1582086.5699999998,75337.45571428571,16.65,Sporadic,High-Value Buyer,Small Retailer,2025-01-21,2025-12-20,17
459,BARAKA CASH N CARRY,Gauteng,66,91081.0,11538829.260000002,174830.7463636364,5.8474576271186445,Monthly,High-Value Buyer,Medium Retailer,2025-01-07,2025-12-18,35
510,DING XING TRADING STORE,Gauteng,76,77606.0,12443219.09,163726.5669736842,5.444444444444445,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-19,36
414,CHELKOM SHOP,Gauteng,180,239865.0,39871788.98807267,221509.93882262596,2.4195804195804196,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-07,2025-12-19,48
413,MALANDZA TRADING & INVESTMENT,Gauteng,101,83860.0,15176625.170000002,150263.6155445545,3.941860465116279,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-14,2025-12-19,39
475,ONE BY ONE KEMPTON PARK,Gauteng,59,91281.0,12433182.64,210731.9091525424,6.568627450980392,Monthly,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-18,34
525,D.K DISCOUNT C&C,Gauteng,32,27062.0,4760916.05,148778.6265625,12.285714285714286,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-19,23
890,HILAAL SUPPLIERS,Gauteng,57,63475.0,8558460.96,150148.43789473685,7.1875,Bi-weekly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-20,37
101,WOZA WOZA SUPERMARKET,Gauteng,15,981.0,272328.75,18155.25,24.571428571428573,Irregular,Regular Buyer,Small Retailer,2025-01-10,2025-12-20,11
629,SUPERSET NETWORK STRATEGIES CC,Gauteng,92,192399.0,19611121.740000002,213164.36673913046,4.925373134328358,Monthly,Bulk Buyer,Bulk/Wholesale,2025-01-24,2025-12-20,35
328,FARIS TUCKSHOP,Gauteng,33,6632.0,2191626.71,66412.9306060606,15.0,Irregular,High-Value Buyer,Small Retailer,2025-01-08,2025-12-19,14
710,AHFAN TRADING T/A KISMET CASH AND CARRY,Gauteng,44,58483.0,9115705.1,207175.1159090909,7.878048780487805,Monthly,High-Value Buyer,Medium Retailer,2025-01-31,2025-12-20,32
340,VAAL CASH N CARRY (VEREENIGING),Gauteng,48,53701.0,8892925.69,185269.2852083333,8.119047619047619,Monthly,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-20,26
398,KIATRA TRADING,Gauteng,168,209029.0,35732526.43,212693.60970238096,2.732283464566929,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-09,2025-12-22,46
381,ALI MINI MARKET,Polokwane,108,143400.0,33163783.3,307072.0675925926,3.494949494949495,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-20,47
361,786 SUPERMARKET WHOLESALE & RETAIL,Polokwane,156,177928.0,36505518.289160684,234009.7326228249,2.71875,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-22,50
580,ALL FRESH PRODUCTS,Gauteng,13,3464.0,837571.19,64428.553076923075,30.272727272727273,Irregular,High-Value Buyer,Small Retailer,2025-01-20,2025-12-19,10
412,TEMBA CITY PHARMACY,Gauteng,44,48099.0,7797139.62,177207.71863636363,8.425,Monthly,High-Value Buyer,Medium Retailer,2025-01-16,2025-12-19,26
159,EGAD MADIBA STORE (PTY) LTD,Gauteng,42,57512.0,8026728.16,191112.57523809525,9.135135135135135,Monthly,High-Value Buyer,Medium Retailer,2025-01-16,2025-12-20,29
558,RAILWAY SUPERMARKET,Gauteng,27,5646.0,1240878.38,45958.45851851851,15.681818181818182,Sporadic,Regular Buyer,Small Retailer,2025-01-08,2025-12-19,19
132,ONE STOP SWEET WHOLESALER,Gauteng,51,65993.0,10558246.77,207024.4464705882,8.414634146341463,Monthly,High-Value Buyer,Medium Retailer,2025-01-09,2025-12-20,34
400,ISM TRADING,Gauteng,63,52003.0,9065583.469999999,143898.1503174603,6.351851851851852,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-19,33
581,HARVESTCO SA,Gauteng,26,15223.0,2705308.96,104050.34461538462,14.375,Sporadic,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-19,21
458,CITY FOOD PLACE,Gauteng,19,17622.0,2645148.19,139218.3257894737,18.555555555555557,Sporadic,High-Value Buyer,Medium Retailer,2025-01-18,2025-12-18,18
564,JUE GENERAL TRADING,Gauteng,53,83190.0,11112502.280000001,209669.85433962266,7.466666666666667,Monthly,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-19,30
321,ABBI SHOP (MINI MARKET),Polokwane,71,42095.0,10088456.75,142090.94014084508,6.290909090909091,Monthly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,31
521,FREEDOM GENERAL DEALERS,Gauteng,66,60421.0,9996043.01,151455.1971212121,5.810344827586207,Monthly,High-Value Buyer,Medium Retailer,2025-01-16,2025-12-19,37
133,LUCK 5 SUPER MARKET,Gauteng,66,30497.0,7539726.239999999,114238.27636363635,9.35135135135135,Sporadic,High-Value Buyer,Small Retailer,2025-01-08,2025-12-20,25
557,1ST CHOICE CASH & CARRY,Gauteng,49,54189.0,7688282.8,156903.7306122449,8.292682926829269,Monthly,High-Value Buyer,Medium Retailer,2025-01-13,2025-12-19,29
383,ARFAYE TUCKSHOP,Gauteng,55,18243.0,3028635.6899999995,55066.103454545446,8.390243902439025,Sporadic,High-Value Buyer,Small Retailer,2025-01-09,2025-12-19,21
131,AFRO ZONE TECHNOLOCHY (PTY) LTD,Gauteng,48,31831.0,5476227.51,114088.073125,7.644444444444445,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,30
8,AUTUMN SKY TRADING,Gauteng,36,30702.0,4165606.45,115711.29027777778,10.121212121212121,Monthly,High-Value Buyer,Medium Retailer,2025-01-20,2025-12-20,30
376,ROTENDA CONSORTIUM (PTY) LTD,Gauteng,61,108945.0,14299999.790000001,234426.22606557378,5.982456140350878,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-11,2025-12-18,39
456,WINNIE SUPERMARKET,Gauteng,26,8308.0,1925841.93,74070.84346153846,14.25,Sporadic,High-Value Buyer,Small Retailer,2025-01-10,2025-12-18,22
221,KAIYUAN TRADING,Gauteng,46,51391.0,6973558.07,151599.08847826088,7.837209302325581,Monthly,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-20,32
531,A WALALA WASALA SUPERMARKET,Gauteng,15,2877.0,696830.9099999999,46455.39399999999,25.76923076923077,Irregular,Regular Buyer,Small Retailer,2025-01-18,2025-12-19,11
98,SOMEAST WHOLESALE DISTRIBUTION,Hardware,259,130275.0,14579205.34,56290.36810810811,2.16025641025641,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-20,2025-12-23,40
492,SHAMWARI CASH & CARRY,Gauteng,44,31942.0,6960896.59,158202.19522727272,8.666666666666666,Monthly,High-Value Buyer,Medium Retailer,2025-01-14,2025-12-18,29
477,AFRICAN AND TAWAKAL STORE,Polokwane,44,23816.0,5172299.02,117552.25045454544,8.19047619047619,Sporadic,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,27
352,AYANO SUPERMARKET,Polokwane,108,153885.0,41603519.62261538,385217.77428347577,3.6082474226804124,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-06,2025-12-22,47
508,THEMBISA CASH AND CARRY (PTY) LTD,Polokwane,133,147989.0,29701820.812707692,223321.9609978022,3.0442477876106193,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-09,2025-12-19,47
401,KIDSALOT,Gauteng,22,13788.0,2573745.16,116988.41636363637,16.285714285714285,Sporadic,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-18,19
512,SIZA ABANTU CASH AND CARRY (PTY)LTD,Polokwane,129,129112.0,28817105.267342597,223388.41292513642,3.09009009009009,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-10,2025-12-19,46
163,NELLMAPIES WHOLESELAR,Gauteng,53,40958.0,7113982.140000001,134226.07811320756,6.745098039215686,Monthly,High-Value Buyer,Medium Retailer,2025-01-10,2025-12-20,33
530,MS GLOBAL,Gauteng,105,177650.0,20218438.46,192556.55676190477,3.951219512195122,Bi-weekly,Bulk Buyer,Bulk/Wholesale,2025-01-29,2025-12-19,40
62,MAYESELA GENERAL DEALER,Gauteng,25,21814.0,3110935.96,124437.4384,14.041666666666666,Sporadic,High-Value Buyer,Medium Retailer,2025-01-17,2025-12-20,22
94,TRADE CAPTAINS (PTY) LTD,Gauteng,21,14157.0,2311558.26,110074.20285714285,17.36842105263158,Sporadic,High-Value Buyer,Medium Retailer,2025-01-24,2025-12-20,17
40,LOTTO CASH N CARRY,Gauteng,99,55940.0,11803328.01,119225.53545454545,4.613333333333333,Monthly,High-Value Buyer,Medium Retailer,2025-01-08,2025-12-20,35
102,MYKA TRADING NEW TOWN,Hardware,527,273604.0,32329560.160000004,61346.41396584441,1.7058823529411764,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-08,2025-12-22,43
137,KH SWEETS MINI CASH & CARRY,Hardware,726,175819.0,33482855.709999997,46119.63596418732,1.72,Weekly,Bulk Buyer,Bulk/Wholesale,2025-01-13,2025-12-23,44
