customer_id,customer_name,primary_region,total_orders,total_units,total_revenue,avg_order_value,avg_days_between_orders,cycle_regularity,buyer_type,top_skus,first_order,last_order,active_weeks,customer_segment
HB_SUN005,Sunshine Superstore,George,43,65660.0,15290482.835,355592.6240697675,16.0,Irregular,High-Value Buyer,"10032,10025,10026,10024,10541",2024-01-27,2025-12-15,35,Medium Retailer
HB_HIR001,Hiran Tuck Shop,George,34,33958.0,6459836.78,189995.1994117647,20.085714285714285,Irregular,High-Value Buyer,"10679,10886,10678,10025,10028",2024-01-16,2025-12-19,31,Medium Retailer
HB_SUN002,SUNRISE CASH STORE,George,57,73461.0,19780693.049999997,347029.7026315789,12.228070175438596,Irregular,High-Value Buyer,"10541,10263,10032,10025,10244",2024-01-25,2025-12-22,36,Medium Retailer
HB_AL 002,AL MUBARAK CASH STORE,George,54,87395.0,18854020.55,349148.5287037037,13.18867924528302,Irregular,High-Value Buyer,"10032,10025,10024,10026,10028",2024-01-21,2025-12-20,38,Medium Retailer
HB_WHI001,White LOCATION CASH STORE,George,27,31767.0,8440438.5,312608.8333333333,25.814814814814813,Irregular,High-Value Buyer,"10869,10490,10448,10025,10051",2024-01-23,2025-12-20,23,Medium Retailer
HB_SHA002,SHAMIKA SUPERMARKET,George,53,87065.0,19065111.0,359719.07547169813,13.11320754716981,Irregular,High-Value Buyer,"10074,10675,10046,10047,10659",2024-01-27,2025-12-22,40,Medium Retailer
HB_ZAM002,Zamazama Shop,George,45,49618.0,11214749.739999998,249216.66088888884,15.666666666666666,Irregular,High-Value Buyer,"10869,10675,10026,10244,10541",2024-01-17,2025-12-22,35,Medium Retailer
HB_RAM005,RAMADHAAN SHOP(Ladismith),George,43,70190.0,15461918.979999999,359579.51116279064,16.428571428571427,Irregular,High-Value Buyer,"10025,10026,10028,10027,10659",2024-01-27,2025-12-17,35,Medium Retailer
HB_SAI001,SAIFUL MINIMARKET,George,47,73491.0,16555610.149999999,352247.0244680851,7.733333333333333,Monthly,High-Value Buyer,"10046,10659,10047,10026,10025",2025-01-08,2025-12-22,35,Medium Retailer
HB_AB 002,"AB Z, GENERAL SHOP",George,40,57794.0,13252914.48,331322.862,17.425,Irregular,High-Value Buyer,"10025,10263,10026,10541,10028",2024-01-22,2025-12-19,32,Medium Retailer
HB_FOU001,Fourstar Supermatket,George,62,88636.0,21079483.990000002,339991.67725806456,5.148148148148148,Monthly,High-Value Buyer,"10869,10025,10263,10490,10541",2025-03-19,2025-12-22,32,Medium Retailer
HB_BAL001,BALLOTSVIEW SUPERMARKET,George,41,53270.0,11238477.6,274109.2097560975,16.853658536585368,Irregular,High-Value Buyer,"10025,10026,10541,10046,10028",2024-01-31,2025-12-22,31,Medium Retailer
HB_50 001,50 Cent Cash Stoee,George,35,40412.0,9690152.33,276861.49514285714,19.571428571428573,Irregular,High-Value Buyer,"10754,10026,10071,10025,10032",2024-01-31,2025-12-16,30,Medium Retailer
HB_SAJ001,SAJEED SUPERMARKET,George,59,107780.0,28056828.659999996,475539.4688135593,11.932203389830509,Irregular,Bulk Buyer,"10025,10026,10028,10541,10447",2024-01-15,2025-12-19,40,Bulk/Wholesale
HB_MAD003,Madina SupermRket,George,41,66591.0,14346553.85,349915.9475609756,16.428571428571427,Irregular,High-Value Buyer,"10886,10754,10541,10046,10447",2024-01-23,2025-12-13,32,Medium Retailer
HB_SPA001,Spaza Rama Shop,George,41,64153.0,14266656.41,347967.2295121951,16.926829268292682,Irregular,High-Value Buyer,"10047,10046,10659,10032,10675",2024-01-24,2025-12-18,28,Medium Retailer
HB_ECO001,Econofoods,George,42,63505.0,14747015.0,351119.40476190473,7.05,Monthly,High-Value Buyer,"10025,10886,10026,10263,10541",2025-03-12,2025-12-19,31,Medium Retailer
HB_MAD009,Madiba Discount Store,George,47,55514.0,11539266.669999998,245516.31212765953,14.625,Irregular,High-Value Buyer,"10447,10867,10263,10244,10541",2024-01-17,2025-12-19,38,Medium Retailer
HB_PLA001,Plate C$carry,George,39,69592.0,15563046.4,399052.4717948718,17.5,Irregular,High-Value Buyer,"10032,10659,10046,10047,10263",2024-01-18,2025-12-18,32,Medium Retailer
HB_AWD001,Awdal Cash Stire,George,39,43740.0,8337007.45,213769.4217948718,17.097560975609756,Irregular,High-Value Buyer,"10046,10754,10047,10186,10080",2024-01-18,2025-12-19,31,Medium Retailer
HB_LII001,LIIBAAN SHOP,George,6,1371.0,338861.0,56476.833333333336,82.33333333333333,Irregular,High-Value Buyer,"10074,10244,10637,10263,10541",2024-01-22,2025-05-30,7,Small Retailer
471,V7 SUPERMARKET,Polokwane,79,87127.0,23057637.564553846,291868.82993106137,4.635135135135135,Bi-weekly,High-Value Buyer,"10447,10541,10263,10754,10145",2025-01-13,2025-12-22,46,Medium Retailer
497,B CRON TRADING PTY LTD T/A U-CHOICE CC POLOKWANE,Polokwane,71,85905.0,20574566.912405543,289782.63256909215,4.957142857142857,Bi-weekly,High-Value Buyer,"10046,10047,10659,10660,10447",2025-01-09,2025-12-22,43,Medium Retailer
482,SARFARAAZ TRADING POLOKWANE,Polokwane,60,87053.0,17560975.1426544,292682.91904424,5.864406779661017,Monthly,High-Value Buyer,"10498,10025,10263,10074,10093",2025-01-10,2025-12-22,41,Medium Retailer
441,OK FOODS POLOKWANE,Polokwane,57,57291.0,12801283.09,224583.91385964912,6.160714285714286,Monthly,High-Value Buyer,"10025,10026,10024,10047,10498",2025-01-08,2025-12-19,40,Medium Retailer
513,ROYAL SUPERMRKET MOKOPANE,Polokwane,97,110969.0,26588941.720000003,274112.8012371134,3.897727272727273,Bi-weekly,Bulk Buyer,"10869,10093,10032,10020,10025",2025-01-10,2025-12-19,44,Bulk/Wholesale
485,SUPER SAVE POLOKWANE,Polokwane,66,100110.0,21855497.41993846,331143.9003020979,5.3076923076923075,Bi-weekly,Bulk Buyer,"10025,10447,10080,10793,10074",2025-01-08,2025-12-19,41,Bulk/Wholesale
454,FOOD HYPER MOKOPANE,Polokwane,59,69717.0,15980207.642769232,270850.9769960887,5.931034482758621,Monthly,High-Value Buyer,"10541,10790,10263,10447,10788",2025-01-10,2025-12-20,42,Medium Retailer
27,A1 SUPERMARKET,Polokwane,40,31882.0,6221659.14,155541.4785,8.564102564102564,Monthly,High-Value Buyer,"10047,10046,10659,10844,10956",2025-01-22,2025-12-22,32,Medium Retailer
511,UNIMART SUPERMARKET JANE FURSE (PTY) LTD,Polokwane,69,69319.0,14222357.280419528,206121.12000608013,5.384615384615385,Monthly,High-Value Buyer,"10678,10679,10498,10447,10900",2025-01-06,2025-12-22,40,Medium Retailer
504,MONA AHMED TRADING T/A CHEAP CHEAP ATOK,Polokwane,56,38697.0,10503407.48,187560.84785714286,6.351851851851852,Monthly,High-Value Buyer,"10869,10025,10032,10659,10263",2025-01-13,2025-12-22,37,Medium Retailer
240,EBIESONS SUPER MARKET,Polokwane,44,37338.0,7004598.25,159195.41477272726,8.069767441860465,Monthly,High-Value Buyer,"10659,10047,10046,10032,10660",2025-01-09,2025-12-22,33,Medium Retailer
366,MARKET PLACE TZANEEN,Polokwane,48,54112.0,12698638.244584616,264554.96342884615,7.0212765957446805,Monthly,High-Value Buyer,"10447,10541,10032,10801,10498",2025-01-23,2025-12-19,33,Medium Retailer
433,ZCW TRADING (PTY) LTD - MEAT & CHICKEN GROBLERSDAL,Polokwane,50,61243.0,12142841.237370552,242856.82474741104,7.166666666666667,Monthly,High-Value Buyer,"10357,10029,10498,10047,10632",2025-01-09,2025-12-19,38,Medium Retailer
322,METCASH T/A FRONTLINE HYPER,Cape Town,61,60004.0,12851832.66,210685.7813114754,5.766666666666667,Monthly,High-Value Buyer,"10032,10024,10660,10026,10020",2025-01-10,2025-12-22,39,Medium Retailer
977,ELDORADO CASH & CARRY,Cape Town,16,12117.0,2630719.7,164419.98125,8.933333333333334,Bi-weekly,High-Value Buyer,"10675,10498,10032,10024,10938",2025-08-08,2025-12-20,15,Medium Retailer
311,SAVOY SUPERMARKET,Cape Town,42,41445.0,9946341.5,236817.65476190476,8.439024390243903,Monthly,High-Value Buyer,"10675,10025,10263,10541,10026",2025-01-07,2025-12-19,34,Medium Retailer
976,MAMBO CASH & CARRY,Cape Town,13,5508.0,1368197.8900000001,105245.99153846155,10.333333333333334,Monthly,High-Value Buyer,"10794,10793,10790,10789,10788",2025-08-18,2025-12-20,11,Small Retailer
494,BAFANA BAFANA WHOLESALERS TZANEEN,Polokwane,26,31957.0,6040833.869723077,232339.76422011835,8.16,Sporadic,High-Value Buyer,"10846,10845,10877,10681,10876",2025-05-29,2025-12-19,17,Medium Retailer
479,ONE BY ONE MARKET (PTY) LTD,Polokwane,10,5610.0,1062573.0,106257.3,12.666666666666666,Monthly,High-Value Buyer,"10047,10046,10659,10660,10793",2025-08-28,2025-12-20,9,Medium Retailer
HB_DFS001,Cash & Carry DF Scott,George,44,80313.0,16699081.440000001,379524.5781818182,6.558139534883721,Sporadic,High-Value Buyer,"10028,10026,10025,10886,10541",2025-03-12,2025-12-19,27,Medium Retailer
HB_CHE002,Cheap Cheap Shop,George,30,36912.0,6117103.550000001,203903.4516666667,23.233333333333334,Irregular,High-Value Buyer,"10051,10074,10025,10024,10026",2024-01-23,2025-12-20,28,Medium Retailer
HB_PRO001,Protea Supersave,George,31,30195.0,9765949.8,315030.63870967744,22.70967741935484,Irregular,High-Value Buyer,"10490,10869,10541,10025,10026",2024-01-16,2025-12-20,23,Medium Retailer
HB_KWL001,Kwllos Shop,George,22,25387.0,6416285.5,291649.3409090909,32.0,Irregular,High-Value Buyer,"10541,10659,10046,10263,10032",2024-01-18,2025-12-22,20,Medium Retailer
HB_TAW004,Tawakal Cash Store,George,33,38636.0,10325097.24,312881.73454545456,21.78125,Irregular,High-Value Buyer,"10869,10025,10490,10659,10886",2024-01-25,2025-12-22,21,Medium Retailer
HB_SAF001,Safeway Super Market Themplethu,George,21,42390.0,8226635.0,391744.5238095238,11.55,Irregular,High-Value Buyer,"10032,10263,10144,10093,10210",2025-05-02,2025-12-19,17,Large Retailer
154,KING HARDWARE & STEEL EVATON,Hardware,96,72712.0,8706585.6,90693.59999999999,5.722222222222222,Sporadic,High-Value Buyer,"12130,12064,10031,10093,10196",2025-02-11,2025-12-17,26,Medium Retailer
96,ZA BUILDERS & STEEL,Hardware,819,346279.0,43609948.0,53247.79975579976,1.8837209302325582,Monthly,Bulk Buyer,"12130,12064,10058,12039,12113",2025-02-01,2025-12-22,35,Bulk/Wholesale
141,HAJI YAMIN & SONS (PTY) LTD,Hardware,202,131447.0,12374761.42,61261.19514851485,3.027027027027027,Monthly,Bulk Buyer,"12130,12064,12113,10869,10051",2025-01-20,2025-12-22,35,Bulk/Wholesale
123,DENENPINE PTY LTD,Hardware,86,49088.0,4937760.0,57415.813953488374,7.155555555555556,Sporadic,High-Value Buyer,"12064,12130,12113,12185,11339",2025-02-01,2025-12-20,20,Medium Retailer
44,YUSUF BUILDING MATERIAL CC,Hardware,67,90960.0,29814000.0,444985.0746268657,6.173076923076923,Sporadic,High-Value Buyer,"10057,10322",2025-02-05,2025-12-23,30,Medium Retailer
125,ALLIED HOME CENTRE,Hardware,64,12740.0,17120800.0,267512.5,5.732142857142857,Sporadic,High-Value Buyer,"10002,10006,10003,10005,10013",2025-02-04,2025-12-22,33,Small Retailer
46,LENASIA QUICK BUILD,Hardware,384,473837.0,75577124.0,196815.42708333334,2.0440251572327046,Monthly,Bulk Buyer,"10196,10093,10100,12130,10257",2025-02-01,2025-12-23,35,Bulk/Wholesale
115,MH MAGNAT PTY LTD,Hardware,82,99657.0,15142782.0,184668.07317073172,5.517241379310345,Sporadic,High-Value Buyer,"10196,10100,12130,10058,10257",2025-02-01,2025-12-18,34,Medium Retailer
164,A HARDWARE MOKALE,Hardware,50,43244.0,5487780.0,109755.6,21.357142857142858,Irregular,High-Value Buyer,"12130,12064,10100,12113,10196",2025-02-12,2025-12-08,10,Medium Retailer
28,WALK IN CASH,Hardware,87,12077.0,2005316.6,23049.616091954023,5.517241379310345,Sporadic,Frequent Buyer,"10257,10093,10030,12039,10513",2025-02-06,2025-12-23,28,Small Retailer
200,Rehan Z Hardware,Hardware,60,21774.0,3833892.0,63898.2,12.333333333333334,Irregular,High-Value Buyer,"12130,12064,12082,12084,11339",2025-02-18,2025-12-11,16,Small Retailer
108,WELGEVAL HARDWARE,Hardware,23,6576.0,1839818.0,79992.08695652174,13.5,Irregular,High-Value Buyer,"12064,10009,10002,10006,12244",2025-02-18,2025-12-12,18,Small Retailer
75,GEEDGALE TRADING PTY (LTD),Hardware,203,91210.0,11701563.6,57643.17044334975,2.981651376146789,Monthly,High-Value Buyer,"12130,12064,10058,10100,10196",2025-02-01,2025-12-23,35,Small Retailer
19,MUNAAF HARDWARE,Hardware,16,1601.0,2018300.0,126143.75,19.933333333333334,Irregular,High-Value Buyer,"10002,10006,12061,10003,10004",2025-02-10,2025-12-06,13,Small Retailer
142,NTAOLENG,Hardware,74,15101.0,1927096.74,26041.84783783784,6.588235294117647,Sporadic,Frequent Buyer,"12130,10836,10178,10093,12233",2025-01-20,2025-12-22,27,Small Retailer
30,EXPORT & IMPORT MOVEMENT CC,Hardware,43,43800.0,10190916.0,236998.0465116279,7.780487804878049,Sporadic,High-Value Buyer,"10196,10100,10030,10019,10256",2025-02-04,2025-12-20,29,Medium Retailer
176,DAWSONS HARDWARE LYDENBURG,Hardware,24,25488.0,3866992.0,161124.66666666666,33.22222222222222,Irregular,High-Value Buyer,"12064,12130,10196,10100,10093",2025-02-14,2025-12-10,8,Medium Retailer
64,APEL BUILDERS HARDWARE,Hardware,6,600.0,750000.0,125000.0,59.4,Irregular,High-Value Buyer,10002,2025-02-17,2025-12-11,6,Small Retailer
299,DH CONSTRUCTION & PROJECT MANAGEMENT,Hardware,30,18276.0,2995368.0,99845.6,18.823529411764707,Irregular,High-Value Buyer,"12130,11339,10030,10100,10196",2025-02-01,2025-12-18,10,Medium Retailer
26,SANDOL NUR FARAH,Hardware,12,402.0,304500.0,25375.0,29.09090909090909,Irregular,Regular Buyer,"10006,10011,10012,10023,10005",2025-02-01,2025-12-18,10,Small Retailer
119,MEGA ZZBM,Hardware,12,5982.0,855900.0,71325.0,29.181818181818183,Irregular,High-Value Buyer,"12064,10009,12113",2025-02-01,2025-12-19,10,Small Retailer
1,PAPATA HARDWARE CC,Hardware,30,19866.0,2030580.0,67686.0,18.941176470588236,Irregular,High-Value Buyer,"12130,10036,12064,10009,12113",2025-02-01,2025-12-20,14,Medium Retailer
251,ACE DISTRIBUTORS POLOKWANE,Hardware,72,53393.0,20116580.0,279396.94444444444,11.137931034482758,Irregular,High-Value Buyer,"10009,11339,10129,10008,12064",2025-02-03,2025-12-23,13,Medium Retailer
576,7 DAYS BIG AND SAVE SHOP,Gauteng,9,2437.0,493208.2,54800.91111111111,46.142857142857146,Irregular,High-Value Buyer,"11151,11467,10865,10608,10146",2025-01-30,2025-12-19,7,Small Retailer
161,FAYSAL ETHOIUPIAN MACAWIYE,Gauteng,26,21244.0,3698790.57,142261.17576923076,15.318181818181818,Sporadic,High-Value Buyer,"11171,10218,11428,10032,11388",2025-01-17,2025-12-20,18,Medium Retailer
465,ETHIO,Gauteng,12,989.0,300248.13,25020.6775,29.363636363636363,Irregular,Regular Buyer,"11232,11228,11229,11231,11904",2025-01-29,2025-12-18,10,Small Retailer
109,NINE STARS,Gauteng,11,6428.0,822102.1699999999,74736.5609090909,34.4,Irregular,High-Value Buyer,"10051,10679,10678,10944,10900",2025-01-10,2025-12-20,9,Medium Retailer
405,DIAPER WORLD,Gauteng,9,803.0,191655.22999999998,21295.025555555552,42.0,Irregular,Occasional Buyer,"10105,10447,10609,10115,10448",2025-01-16,2025-12-18,8,Small Retailer
888,DR MS NALLA,Gauteng,12,995.0,183082.59999999998,15256.883333333331,30.636363636363637,Irregular,Regular Buyer,"10679,10678,10901,10146,10899",2025-01-17,2025-12-20,10,Small Retailer
424,HILLBROW SPAR,Gauteng,11,2507.0,576362.69,52396.60818181818,38.111111111111114,Irregular,High-Value Buyer,"10048,10867,11669,10210,11490",2025-01-10,2025-12-19,7,Small Retailer
348,UNIMART HYPERMARKET MIDRAND,Gauteng,18,22147.0,4061365.66,225631.42555555556,19.529411764705884,Irregular,High-Value Buyer,"10244,10681,11480,10414,10813",2025-01-22,2025-12-20,15,Medium Retailer
705,SWAZI INN GENERAL DEALER,Gauteng,9,2392.0,592179.52,65797.72444444445,42.625,Irregular,High-Value Buyer,"11517,10869,10080,11656,10024",2025-01-13,2025-12-20,8,Small Retailer
590,HAJI FAMILY SUPERMARKET,Gauteng,24,3464.0,706882.04,29453.418333333335,17.25,Irregular,Regular Buyer,"11480,11481,10080,10081,10678",2025-01-08,2025-12-19,14,Small Retailer
425,MUDAU TUCKSHOP,Gauteng,11,766.0,151860.18,13805.47090909091,38.22222222222222,Irregular,Regular Buyer,"10679,10678,10839,10864,10865",2025-01-09,2025-12-19,8,Small Retailer
600,tawakal 2 shop,Gauteng,12,7687.0,2375294.85,197941.23750000002,35.888888888888886,Irregular,High-Value Buyer,"10869,10048,10080,10110,10111",2025-01-30,2025-12-19,8,Medium Retailer
192,FOREMOST,Gauteng,13,1877.0,354846.77,27295.905384615387,27.75,Irregular,Regular Buyer,"10244,10541,10209,10438,10136",2025-01-21,2025-12-20,12,Small Retailer
324,AVOCADO WINNIE TUCKSHOP,Gauteng,21,4037.0,888393.68,42304.460952380956,20.235294117647058,Irregular,Regular Buyer,"10051,10961,10960,10244,10541",2025-01-09,2025-12-19,11,Small Retailer
172,R10 SHOP,Gauteng,17,3290.0,825876.2899999999,48580.958235294114,22.933333333333334,Irregular,Regular Buyer,"11348,10051,10048,10597,10447",2025-01-10,2025-12-20,11,Small Retailer
625,NEW RETHABILE SUPERMARKET,Gauteng,11,671.0,215273.4,19570.30909090909,33.7,Irregular,Regular Buyer,"11348,11854,10490,10876,10877",2025-01-17,2025-12-20,9,Small Retailer
207,FREEDOM GENERAL DEALER 2,Gauteng,10,3673.0,639543.36,63954.335999999996,36.111111111111114,Irregular,High-Value Buyer,"11518,10058,11467,10208,10051",2025-01-29,2025-12-20,9,Small Retailer
706,RAINBOW HAWKERS CASH AND CARRY,Gauteng,15,7123.0,1119677.2200000002,74645.14800000002,24.642857142857142,Irregular,High-Value Buyer,"10154,10208,10899,11498,10048",2025-01-09,2025-12-20,13,Small Retailer
210,FOOD EXPRESS,Gauteng,14,3463.0,495595.23,35399.65928571428,26.153846153846153,Irregular,Regular Buyer,"10008,10679,10593,10587,10592",2025-01-14,2025-12-20,10,Small Retailer
HB_LUC003,Lucy Shop Themp,George,7,10443.0,1879385.6,268483.65714285715,6.0,Weekly,High-Value Buyer,"10093,10025,10088,10901,10026",2025-11-11,2025-12-17,6,Medium Retailer
421,CHOICE 786 HAWKERS CENTRE DZANANI,Polokwane,19,16706.0,4631403.6,243758.0842105263,19.055555555555557,Irregular,High-Value Buyer,"10869,10080,10490,10046,10047",2025-01-11,2025-12-20,15,Medium Retailer
127,ASAD HARDWARE KWAMHLANGA,Hardware,17,14897.0,2409770.0,141751.17647058822,20.125,Irregular,High-Value Buyer,"12130,10065,10193,10194,10231",2025-02-03,2025-12-22,9,Medium Retailer
33,KULANI HARDWARE,Hardware,6,4182.0,384540.0,64090.0,63.8,Irregular,High-Value Buyer,"12130,12113",2025-02-04,2025-12-20,6,Medium Retailer
898,TRIPLE CREST TRADING,Cape Town,9,14291.0,3302702.0,366966.8888888889,19.75,Irregular,High-Value Buyer,"10186,10447,10024,10083,10790",2025-01-23,2025-06-30,9,Medium Retailer
912,N AND F COSMETICS,Cape Town,4,1193.0,333386.0,83346.5,9.333333333333334,Bi-weekly,High-Value Buyer,"10188,10445,10446,10080,10081",2025-02-22,2025-03-22,4,Small Retailer
657,SUPERSET NETWORK STRATEGIES CC,Gauteng,22,43656.0,10215952.33,464361.46954545454,7.9,Sporadic,High-Value Buyer,"11119,10679,10078,10522,10523",2025-01-21,2025-06-28,13,Medium Retailer
641,Y&M SUPERMARKET,Gauteng,3,370.0,159140.0,53046.666666666664,5.0,Bi-weekly,High-Value Buyer,"10447,10869,10798",2025-01-20,2025-01-30,2,Small Retailer
20448,ZVAKANAKA SUPERMARKET,Gauteng,1,8.0,1459.96,1459.96,,One-time,Occasional Buyer,"10025,10027",2025-01-20,2025-01-20,1,Small Retailer
HB_SAV010,Save To Save,George,3,1493.0,201151.0,67050.33333333333,29.5,Irregular,High-Value Buyer,"10409,10616,10392,10587,10588",2025-01-07,2025-03-07,2,Small Retailer
HB_BAK002,Bakaal Cash Store,George,2,4460.0,897040.0,448520.0,183.0,Irregular,High-Value Buyer,"10448,10025,10026,10024,10028",2024-01-22,2025-01-22,3,Large Retailer
HB_CEN001,Centerpoint Minimarket,George,3,4957.0,1100460.8333375,366820.27777916664,102.75,Irregular,High-Value Buyer,"10679,10678,10901,10944,10899",2024-01-15,2025-03-01,4,Medium Retailer
HB_COM006,Community ShopNo1,George,2,3516.0,621171.0,310585.5,213.5,Irregular,High-Value Buyer,"10025,10024,10026,10028,10044",2024-01-16,2025-03-18,3,Medium Retailer
HB_CIT001,City Shop No2,George,1,3200.0,1113600.0,1113600.0,366.0,Sporadic,High-Value Buyer,"10522,10078,10524,10525,10526",2024-01-17,2025-01-17,2,Large Retailer
HB_BIS001,Bismillah Shop2,George,1,5240.0,881170.0,881170.0,366.0,Sporadic,High-Value Buyer,"10025,10026,10027,10028,10024",2024-01-18,2025-01-18,2,Large Retailer
HB_SAV002,Savemore Tuckshop,George,3,3602.0,352844.0,117614.66666666667,143.33333333333334,Irregular,High-Value Buyer,"10679,10900,10901,10057,10060",2024-01-20,2025-03-25,4,Medium Retailer
HB_CAS001,Cash by Counter Shop,George,5,3070.0,993986.0,198797.2,86.4,Irregular,High-Value Buyer,"10448,10527,10044,10528,10078",2024-01-20,2025-03-27,6,Medium Retailer
HB_ETH002,ETHIOPIAN BROTHERS SHOP,George,2,5894.0,1683753.4,841876.7,125.0,Irregular,High-Value Buyer,"10447,10809,10151,10155,10093",2024-01-20,2025-01-29,4,Large Retailer
HB_MOO001,MOONLIGHT SHOP,George,6,4860.0,899273.0,149878.83333333334,61.714285714285715,Irregular,High-Value Buyer,"11040,10024,10025,10026,10156",2024-01-21,2025-03-28,8,Medium Retailer
HB_NEP001,NEPON CORNER SHOP,George,2,1600.0,260270.0,130135.0,215.0,Irregular,High-Value Buyer,"10024,10025,10026,10071,10498",2024-01-21,2025-03-26,3,Medium Retailer
HB_ROC001,ROCKYS STORE,George,1,120.0,178800.0,178800.0,366.0,Sporadic,High-Value Buyer,"10301,10302",2024-01-24,2025-01-24,2,Small Retailer
HB_SUP001,Super One,George,1,4530.0,1506920.0,1506920.0,366.0,Sporadic,High-Value Buyer,"10754,10890,10044,10527,10528",2024-01-31,2025-01-31,2,Large Retailer
892,LEMLEN GENERAL DEALER,Cape Town,3,1355.0,229874.5,76624.83333333333,8.0,Bi-weekly,High-Value Buyer,"10111,10113,10206,10162,10607",2025-03-08,2025-03-24,3,Small Retailer
776,MDU & LOVE MORE,Cape Town,2,519.0,95128.0,47564.0,10.0,Bi-weekly,Occasional Buyer,"10938,10498,10110,10903,10071",2025-03-10,2025-03-20,2,Small Retailer
HB_HAP001,Happy People Shop,George,2,1002.0,384264.0,192132.0,20.0,Monthly,High-Value Buyer,"10447,10028,10025,10024,10020",2025-10-01,2025-10-21,2,Medium Retailer
HB_MYE001,MYEEM SUPERMARKET,George,3,5383.0,2145211.0,715070.3333333334,3.5,Weekly,High-Value Buyer,"10869,10490,10447,10074,10683",2025-10-08,2025-10-15,2,Medium Retailer
